Wavelength	4c.001
350	 1.05064177513123 
351	 1.08481407165527 
352	 1.12106645107269 
353	 1.13137018680573 
354	 1.10955512523651 
355	 1.11492478847504 
356	 1.12534284591675 
357	 1.12137389183044 
358	 1.15322649478912 
359	 1.18077051639557 
360	 1.18381536006927 
361	 1.16600239276886 
362	 1.17230379581451 
363	 1.18729603290558 
364	 1.19931542873383 
365	 1.21038067340851 
366	 1.19829523563385 
367	 1.19222903251648 
368	 1.21097278594971 
369	 1.20289862155914 
370	 1.19793570041656 
371	 1.20259010791779 
372	 1.20913207530975 
373	 1.21151661872864 
374	 1.20843589305878 
375	 1.20538926124573 
376	 1.21618068218231 
377	 1.21718370914459 
378	 1.21342718601227 
379	 1.21519386768341 
380	 1.22330105304718 
381	 1.22269189357758 
382	 1.2190899848938 
383	 1.22773253917694 
384	 1.22280967235565 
385	 1.21492350101471 
386	 1.21467280387878 
387	 1.22730624675751 
388	 1.23421323299408 
389	 1.2295982837677 
390	 1.21921980381012 
391	 1.23230612277985 
392	 1.23273015022278 
393	 1.22000336647034 
394	 1.21726870536804 
395	 1.22019958496094 
396	 1.22225797176361 
397	 1.22038674354553 
398	 1.21780264377594 
399	 1.21734809875488 
400	 1.21858584880829 
401	 1.21938073635101 
402	 1.21538245677948 
403	 1.21408069133759 
404	 1.21414530277252 
405	 1.20865297317505 
406	 1.21074616909027 
407	 1.21209239959717 
408	 1.20743083953857 
409	 1.20267903804779 
410	 1.20191538333893 
411	 1.20256018638611 
412	 1.20039367675781 
413	 1.19571161270142 
414	 1.19334888458252 
415	 1.19339728355408 
416	 1.19177484512329 
417	 1.18867444992065 
418	 1.18556690216064 
419	 1.18309497833252 
420	 1.17920553684235 
421	 1.17726707458496 
422	 1.17603540420532 
423	 1.17295300960541 
424	 1.16983997821808 
425	 1.16806054115295 
426	 1.16689550876617 
427	 1.16346108913422 
428	 1.16168212890625 
429	 1.15938091278076 
430	 1.15533673763275 
431	 1.15532720088959 
432	 1.15382754802704 
433	 1.15097725391388 
434	 1.14964950084686 
435	 1.14633643627167 
436	 1.14338743686676 
437	 1.14187479019165 
438	 1.14009141921997 
439	 1.13758885860443 
440	 1.13546991348267 
441	 1.13445770740509 
442	 1.13162350654602 
443	 1.12922298908234 
444	 1.12756741046906 
445	 1.12545311450958 
446	 1.12484407424927 
447	 1.12425684928894 
448	 1.12259602546692 
449	 1.12062132358551 
450	 1.11966288089752 
451	 1.1191920042038 
452	 1.11825203895569 
453	 1.11856031417847 
454	 1.11781108379364 
455	 1.11623001098633 
456	 1.11700510978699 
457	 1.11758410930634 
458	 1.11778783798218 
459	 1.11808514595032 
460	 1.11939704418182 
461	 1.11950743198395 
462	 1.11953711509705 
463	 1.12191498279572 
464	 1.1226714849472 
465	 1.12259685993195 
466	 1.12325859069824 
467	 1.12668287754059 
468	 1.12772679328918 
469	 1.12828123569489 
470	 1.13107359409332 
471	 1.13255321979523 
472	 1.13500022888184 
473	 1.13837563991547 
474	 1.14076054096222 
475	 1.14398431777954 
476	 1.1476765871048 
477	 1.15129911899567 
478	 1.15471935272217 
479	 1.15872395038605 
480	 1.16257619857788 
481	 1.16542065143585 
482	 1.17004108428955 
483	 1.17384481430054 
484	 1.17638409137726 
485	 1.18016171455383 
486	 1.18321430683136 
487	 1.18664658069611 
488	 1.19122719764709 
489	 1.19451928138733 
490	 1.19679605960846 
491	 1.19867658615112 
492	 1.20095252990723 
493	 1.20349752902985 
494	 1.20660901069641 
495	 1.20972180366516 
496	 1.21063625812531 
497	 1.21257138252258 
498	 1.21496331691742 
499	 1.21648347377777 
500	 1.21820724010468 
501	 1.22081708908081 
502	 1.2238826751709 
503	 1.22606575489044 
504	 1.22818231582642 
505	 1.23072397708893 
506	 1.23376619815826 
507	 1.23646903038025 
508	 1.2398167848587 
509	 1.24321806430817 
510	 1.24564981460571 
511	 1.24859273433685 
512	 1.25175249576569 
513	 1.25494623184204 
514	 1.25835347175598 
515	 1.26247203350067 
516	 1.26627802848816 
517	 1.26899552345276 
518	 1.2723263502121 
519	 1.27518963813782 
520	 1.27721381187439 
521	 1.2786591053009 
522	 1.28043925762177 
523	 1.28250253200531 
524	 1.28423058986664 
525	 1.28400647640228 
526	 1.28495824337006 
527	 1.28564882278442 
528	 1.28391861915588 
529	 1.28343892097473 
530	 1.28327393531799 
531	 1.2823760509491 
532	 1.27996861934662 
533	 1.27811920642853 
534	 1.27623963356018 
535	 1.27366507053375 
536	 1.27126395702362 
537	 1.26860666275024 
538	 1.26573026180267 
539	 1.26292264461517 
540	 1.26033508777618 
541	 1.2576642036438 
542	 1.25485599040985 
543	 1.25230658054352 
544	 1.2501802444458 
545	 1.24853229522705 
546	 1.24724459648132 
547	 1.24566924571991 
548	 1.24455463886261 
549	 1.24414527416229 
550	 1.24417209625244 
551	 1.24419891834259 
552	 1.24428510665894 
553	 1.24457883834839 
554	 1.24522471427917 
555	 1.24560928344727 
556	 1.2457731962204 
557	 1.2460241317749 
558	 1.24608707427979 
559	 1.24550080299377 
560	 1.2444920539856 
561	 1.24424481391907 
562	 1.24327886104584 
563	 1.24177372455597 
564	 1.24008226394653 
565	 1.23735404014587 
566	 1.23440062999725 
567	 1.23140013217926 
568	 1.22800397872925 
569	 1.22361660003662 
570	 1.21893084049225 
571	 1.21413028240204 
572	 1.20790433883667 
573	 1.2013726234436 
574	 1.19457745552063 
575	 1.18712520599365 
576	 1.17858326435089 
577	 1.16965448856354 
578	 1.16034650802612 
579	 1.14990961551666 
580	 1.13922119140625 
581	 1.12799489498138 
582	 1.11592233181 
583	 1.10350680351257 
584	 1.0902202129364 
585	 1.07636141777039 
586	 1.06251442432404 
587	 1.04774940013885 
588	 1.03242349624634 
589	 1.01678431034088 
590	 1.00080072879791 
591	 0.984754204750061 
592	 0.968668580055237 
593	 0.952555537223816 
594	 0.936850249767303 
595	 0.921068251132965 
596	 0.905187964439392 
597	 0.889592170715332 
598	 0.874090373516083 
599	 0.858553826808929 
600	 0.842958807945251 
601	 0.827597498893738 
602	 0.812373459339142 
603	 0.797337532043457 
604	 0.78261262178421 
605	 0.768270492553711 
606	 0.754337549209595 
607	 0.740767002105713 
608	 0.727485716342926 
609	 0.714682221412659 
610	 0.702277362346649 
611	 0.690150797367096 
612	 0.67839902639389 
613	 0.666987419128418 
614	 0.655904710292816 
615	 0.645131766796112 
616	 0.634658575057983 
617	 0.624520182609558 
618	 0.614706933498383 
619	 0.605113208293915 
620	 0.595645010471344 
621	 0.586473405361176 
622	 0.577763795852661 
623	 0.569271743297577 
624	 0.560887098312378 
625	 0.552716135978699 
626	 0.545005738735199 
627	 0.537308990955353 
628	 0.529749989509583 
629	 0.522492468357086 
630	 0.515581071376801 
631	 0.508680582046509 
632	 0.501920759677887 
633	 0.49557289481163 
634	 0.489257007837296 
635	 0.483031630516052 
636	 0.476974427700043 
637	 0.471156656742096 
638	 0.465548485517502 
639	 0.460088491439819 
640	 0.454730361700058 
641	 0.449495673179626 
642	 0.444536924362183 
643	 0.439717054367065 
644	 0.434771806001663 
645	 0.430053234100342 
646	 0.425578355789185 
647	 0.421266973018646 
648	 0.416943699121475 
649	 0.412732154130936 
650	 0.408684402704239 
651	 0.40481698513031 
652	 0.401122361421585 
653	 0.39753246307373 
654	 0.393980145454407 
655	 0.39042142033577 
656	 0.38703790307045 
657	 0.383775293827057 
658	 0.380588173866272 
659	 0.377528250217438 
660	 0.374558985233307 
661	 0.371711999177933 
662	 0.369012415409088 
663	 0.366319924592972 
664	 0.363658994436264 
665	 0.361085802316666 
666	 0.358669340610504 
