Wavelength	1c.001
350	 0.997178375720978 
351	 1.00557565689087 
352	 1.02353858947754 
353	 1.03809666633606 
354	 1.04173946380615 
355	 1.0449606180191 
356	 1.04954123497009 
357	 1.0581282377243 
358	 1.08621263504028 
359	 1.10458171367645 
360	 1.10396611690521 
361	 1.09333348274231 
362	 1.09671676158905 
363	 1.11258137226105 
364	 1.13116347789764 
365	 1.13408946990967 
366	 1.13012897968292 
367	 1.13375544548035 
368	 1.14895069599152 
369	 1.13937830924988 
370	 1.14002013206482 
371	 1.14646255970001 
372	 1.13610696792603 
373	 1.14079082012177 
374	 1.14573991298676 
375	 1.14629626274109 
376	 1.16023147106171 
377	 1.15677464008331 
378	 1.14680886268616 
379	 1.14702570438385 
380	 1.1561027765274 
381	 1.1575722694397 
382	 1.15677094459534 
383	 1.16920733451843 
384	 1.16366147994995 
385	 1.16140222549438 
386	 1.1725081205368 
387	 1.18191611766815 
388	 1.1849457025528 
389	 1.18351745605469 
390	 1.18166959285736 
391	 1.17968189716339 
392	 1.1882598400116 
393	 1.19822084903717 
394	 1.18970656394958 
395	 1.18768155574799 
396	 1.18853902816772 
397	 1.18847012519836 
398	 1.1891086101532 
399	 1.19670224189758 
400	 1.20301258563995 
401	 1.20013117790222 
402	 1.20199072360992 
403	 1.20075142383575 
404	 1.2002854347229 
405	 1.21187591552734 
406	 1.21659123897552 
407	 1.21885085105896 
408	 1.22209894657135 
409	 1.21941542625427 
410	 1.22161757946014 
411	 1.22486925125122 
412	 1.22269761562347 
413	 1.22119438648224 
414	 1.22515618801117 
415	 1.23118364810944 
416	 1.22919499874115 
417	 1.2309707403183 
418	 1.23313009738922 
419	 1.23266816139221 
420	 1.23386263847351 
421	 1.23565626144409 
422	 1.23571145534515 
423	 1.23263454437256 
424	 1.23429930210114 
425	 1.23682582378387 
426	 1.23830282688141 
427	 1.24017763137817 
428	 1.2429393529892 
429	 1.24312627315521 
430	 1.23980700969696 
431	 1.24221789836884 
432	 1.24306797981262 
433	 1.24267375469208 
434	 1.24498903751373 
435	 1.24433958530426 
436	 1.24382746219635 
437	 1.24480855464935 
438	 1.24442195892334 
439	 1.24433958530426 
440	 1.24416828155518 
441	 1.24344897270203 
442	 1.24374067783356 
443	 1.24509239196777 
444	 1.24649822711945 
445	 1.24633383750916 
446	 1.24646031856537 
447	 1.24610459804535 
448	 1.24510216712952 
