Wavelength	4b.001
350	 1.12781882286072 
351	 1.14127171039581 
352	 1.16859376430511 
353	 1.19887125492096 
354	 1.18935191631317 
355	 1.19874119758606 
356	 1.21349263191223 
357	 1.21880531311035 
358	 1.25780177116394 
359	 1.26866018772125 
360	 1.25282180309296 
361	 1.24958789348602 
362	 1.26594090461731 
363	 1.28388130664825 
364	 1.29271709918976 
365	 1.29747092723846 
366	 1.27885031700134 
367	 1.27043080329895 
368	 1.29200625419617 
369	 1.28681313991547 
370	 1.2792911529541 
371	 1.27681887149811 
372	 1.27672791481018 
373	 1.28129982948303 
374	 1.28341865539551 
375	 1.27937316894531 
376	 1.27163410186768 
377	 1.26673209667206 
378	 1.26421558856964 
379	 1.26233541965485 
380	 1.26276779174805 
381	 1.26041829586029 
382	 1.25659930706024 
383	 1.25564455986023 
384	 1.25244474411011 
385	 1.24056708812714 
386	 1.22524666786194 
387	 1.22719478607178 
388	 1.22580707073212 
389	 1.21984159946442 
390	 1.21340548992157 
391	 1.20840013027191 
392	 1.21071135997772 
393	 1.21105468273163 
394	 1.19441330432892 
395	 1.19280922412872 
396	 1.18977391719818 
397	 1.17854797840118 
398	 1.17704713344574 
399	 1.17457520961761 
400	 1.16894316673279 
401	 1.1608419418335 
402	 1.15198349952698 
403	 1.14309477806091 
404	 1.13684475421906 
405	 1.13611817359924 
406	 1.12857592105865 
407	 1.11962842941284 
408	 1.11319661140442 
409	 1.10577881336212 
410	 1.09979569911957 
411	 1.09348809719086 
412	 1.0849517583847 
413	 1.0768883228302 
414	 1.07252907752991 
415	 1.06928372383118 
416	 1.06028532981873 
417	 1.05300295352936 
418	 1.04526650905609 
419	 1.03590786457062 
420	 1.02949130535126 
421	 1.02271115779877 
422	 1.01487517356873 
423	 1.00666975975037 
424	 1.00045537948608 
425	 0.994097054004669 
426	 0.986883282661438 
427	 0.979977965354919 
428	 0.973160445690155 
429	 0.966352045536041 
430	 0.959529280662537 
431	 0.952733814716339 
432	 0.945885837078094 
433	 0.939227998256683 
434	 0.932975888252258 
435	 0.925726056098938 
436	 0.918522894382477 
437	 0.912181675434113 
438	 0.90692937374115 
439	 0.900773704051971 
440	 0.894019365310669 
441	 0.887391805648804 
442	 0.88025426864624 
443	 0.873997807502747 
444	 0.868323862552643 
445	 0.86174476146698 
446	 0.855612635612488 
447	 0.849719226360321 
448	 0.843765914440155 
449	 0.837811350822449 
450	 0.831555545330048 
451	 0.825550675392151 
452	 0.820386350154877 
453	 0.815013647079468 
454	 0.809224009513855 
455	 0.80341100692749 
456	 0.798457741737366 
457	 0.793024659156799 
