Wavelength	1d.001
350	 0.987307250499725 
351	 1.00493443012238 
352	 1.01867973804474 
353	 1.02289354801178 
354	 1.03614985942841 
355	 1.05324494838715 
356	 1.06378293037415 
357	 1.06430184841156 
358	 1.07784998416901 
359	 1.08688545227051 
360	 1.08931648731232 
361	 1.09225976467133 
362	 1.09671914577484 
363	 1.10652637481689 
364	 1.11908519268036 
365	 1.12266671657562 
366	 1.11917912960052 
367	 1.12338554859161 
368	 1.14162313938141 
369	 1.14211201667786 
370	 1.13464641571045 
371	 1.13281667232513 
372	 1.1477575302124 
373	 1.15488386154175 
374	 1.15103089809418 
375	 1.14528357982635 
376	 1.15914106369019 
377	 1.15562772750854 
378	 1.15296947956085 
379	 1.16869986057281 
380	 1.16488230228424 
381	 1.15945875644684 
382	 1.16353189945221 
383	 1.18016481399536 
384	 1.18148863315582 
385	 1.17716729640961 
386	 1.17626655101776 
387	 1.17872452735901 
388	 1.19452548027039 
389	 1.20258104801178 
390	 1.18810141086578 
391	 1.19430220127106 
392	 1.2036007642746 
393	 1.20660603046417 
394	 1.20244693756104 
395	 1.20797777175903 
396	 1.20833253860474 
397	 1.20077681541443 
398	 1.20941555500031 
399	 1.21510827541351 
400	 1.21746397018433 
401	 1.2212221622467 
402	 1.22838473320007 
403	 1.22709453105927 
404	 1.22321450710297 
405	 1.233647108078 
406	 1.23413372039795 
407	 1.23500418663025 
408	 1.24164187908173 
409	 1.23871970176697 
410	 1.2404488325119 
411	 1.24491620063782 
412	 1.2459557056427 
413	 1.24430048465729 
414	 1.24634170532227 
415	 1.2513153553009 
416	 1.25211179256439 
417	 1.25467205047607 
418	 1.25582361221313 
419	 1.25430297851563 
420	 1.25692558288574 
421	 1.26050841808319 
422	 1.26149642467499 
423	 1.25814211368561 
424	 1.26062822341919 
425	 1.26467049121857 
426	 1.26676690578461 
427	 1.26579284667969 
428	 1.26764118671417 
429	 1.26999032497406 
430	 1.27035892009735 
431	 1.27229309082031 
432	 1.27064883708954 
433	 1.26890790462494 
434	 1.27368700504303 
435	 1.27302193641663 
436	 1.27190494537354 
437	 1.27351677417755 
438	 1.27536165714264 
439	 1.27518475055695 
440	 1.27472102642059 
441	 1.275963306427 
442	 1.2764778137207 
443	 1.2760363817215 
444	 1.2756085395813 
445	 1.27682876586914 
446	 1.27711462974548 
447	 1.27767264842987 
448	 1.27892756462097 
449	 1.27811896800995 
450	 1.27703940868378 
451	 1.27733051776886 
452	 1.2796642780304 
453	 1.2792489528656 
454	 1.27885890007019 
455	 1.27947580814362 
456	 1.27950465679169 
457	 1.2791303396225 
458	 1.27940249443054 
459	 1.28065264225006 
460	 1.28047978878021 
461	 1.28022658824921 
462	 1.28022468090057 
463	 1.28021287918091 
464	 1.28006839752197 
465	 1.27920591831207 
466	 1.27829265594482 
467	 1.28004884719849 
468	 1.2802962064743 
469	 1.28059315681458 
470	 1.28258323669434 
471	 1.28052747249603 
472	 1.27987432479858 
473	 1.28134739398956 
474	 1.28171277046204 
475	 1.2815545797348 
476	 1.28133070468903 
477	 1.28129231929779 
478	 1.28109133243561 
479	 1.28192245960236 
480	 1.2824022769928 
481	 1.28089010715485 
482	 1.28092300891876 
483	 1.2813845872879 
484	 1.2814028263092 
485	 1.28080952167511 
486	 1.28018236160278 
487	 1.28021013736725 
488	 1.28101718425751 
489	 1.28114235401154 
490	 1.28046882152557 
491	 1.27934348583221 
492	 1.2784378528595 
493	 1.27845776081085 
494	 1.27835297584534 
495	 1.27768778800964 
496	 1.27741026878357 
497	 1.27695739269257 
498	 1.27628421783447 
499	 1.27553856372833 
500	 1.27498006820679 
501	 1.27443385124207 
502	 1.27397465705872 
503	 1.27384388446808 
504	 1.27271926403046 
505	 1.2715460062027 
506	 1.27091503143311 
507	 1.26951110363007 
508	 1.26835799217224 
509	 1.26752352714539 
510	 1.26668190956116 
511	 1.26602220535278 
512	 1.26477324962616 
513	 1.26298534870148 
514	 1.26182281970978 
515	 1.26042377948761 
516	 1.25928282737732 
517	 1.25875699520111 
518	 1.25763320922852 
519	 1.25598430633545 
520	 1.2541983127594 
521	 1.25276577472687 
522	 1.25068032741547 
523	 1.24896109104156 
524	 1.24790775775909 
525	 1.2457971572876 
526	 1.24443793296814 
527	 1.24316072463989 
528	 1.24082326889038 
529	 1.23870837688446 
530	 1.23707044124603 
531	 1.23554277420044 
532	 1.23323214054108 
533	 1.23139309883118 
534	 1.22939610481262 
535	 1.22673976421356 
536	 1.22444701194763 
537	 1.22204208374023 
538	 1.21958446502686 
539	 1.21733713150024 
540	 1.21471977233887 
541	 1.2118319272995 
542	 1.20890021324158 
543	 1.20624256134033 
544	 1.20317995548248 
545	 1.20033991336823 
546	 1.19819307327271 
547	 1.19473612308502 
548	 1.19118714332581 
549	 1.18796610832214 
550	 1.18470799922943 
551	 1.18175649642944 
552	 1.17822480201721 
553	 1.17374992370605 
554	 1.16974985599518 
555	 1.1656299829483 
556	 1.16107153892517 
557	 1.15595054626465 
558	 1.1507408618927 
559	 1.14511251449585 
560	 1.13905441761017 
561	 1.13304436206818 
562	 1.12702834606171 
563	 1.12076187133789 
564	 1.11400675773621 
565	 1.10666072368622 
566	 1.09923338890076 
567	 1.09185314178467 
568	 1.08433270454407 
569	 1.0760498046875 
570	 1.06770002841949 
571	 1.05952572822571 
572	 1.05046451091766 
573	 1.04135608673096 
574	 1.03215098381042 
575	 1.02251040935516 
576	 1.01240944862366 
577	 1.00220036506653 
578	 0.991716623306274 
579	 0.980285584926605 
580	 0.968916893005371 
581	 0.957197427749634 
582	 0.944788694381714 
583	 0.932605803012848 
584	 0.91979056596756 
585	 0.906318426132202 
586	 0.892602920532227 
587	 0.878650724887848 
588	 0.864416658878326 
589	 0.849826216697693 
590	 0.834862232208252 
591	 0.819694638252258 
592	 0.804422676563263 
593	 0.789140045642853 
594	 0.774151086807251 
595	 0.759204268455505 
596	 0.744144678115845 
597	 0.728986740112305 
598	 0.71402645111084 
599	 0.698909640312195 
600	 0.683466136455536 
601	 0.668229103088379 
602	 0.653064966201782 
603	 0.637937486171722 
604	 0.622904181480408 
605	 0.60822856426239 
606	 0.593974649906158 
607	 0.580081403255463 
608	 0.566422283649445 
609	 0.553222119808197 
610	 0.540486335754395 
611	 0.52814131975174 
612	 0.516200959682465 
613	 0.504602789878845 
614	 0.493456333875656 
615	 0.482911139726639 
616	 0.472722351551056 
617	 0.462952017784119 
618	 0.453650891780853 
619	 0.44476717710495 
620	 0.436315536499023 
621	 0.428352057933807 
622	 0.420901864767075 
623	 0.413794606924057 
624	 0.40709924697876 
625	 0.40085557103157 
626	 0.395051151514053 
627	 0.389499545097351 
628	 0.384261786937714 
629	 0.379438877105713 
630	 0.375156730413437 
631	 0.370920091867447 
632	 0.366875290870667 
633	 0.363373011350632 
634	 0.359960645437241 
635	 0.356769800186157 
636	 0.35385200381279 
637	 0.351114243268967 
638	 0.348544895648956 
639	 0.346165716648102 
640	 0.343969434499741 
641	 0.341821640729904 
642	 0.339875102043152 
643	 0.338088393211365 
644	 0.336320608854294 
645	 0.334742546081543 
646	 0.333286643028259 
647	 0.331880211830139 
648	 0.330485433340073 
649	 0.329130798578262 
650	 0.327906101942062 
651	 0.326856970787048 
652	 0.325785994529724 
653	 0.324762165546417 
654	 0.323776930570602 
655	 0.32276463508606 
656	 0.321832090616226 
657	 0.320938587188721 
658	 0.320065051317215 
659	 0.319295674562454 
660	 0.318496495485306 
661	 0.317751705646515 
662	 0.317155689001083 
663	 0.316382765769959 
664	 0.315697133541107 
665	 0.315144330263138 
666	 0.314525365829468 
667	 0.313997477293015 
668	 0.313448637723923 
669	 0.312802106142044 
670	 0.312185078859329 
671	 0.311666816473007 
672	 0.311212241649628 
673	 0.310740530490875 
674	 0.310274928808212 
675	 0.309801518917084 
676	 0.309302806854248 
677	 0.308760732412338 
678	 0.308404326438904 
679	 0.308067291975021 
680	 0.307597160339355 
681	 0.307183265686035 
682	 0.306761741638184 
683	 0.306360691785812 
684	 0.30603089928627 
685	 0.305586576461792 
686	 0.305180609226227 
687	 0.304869800806046 
