Wavelength	4e.001
350	 1.17909681797028 
351	 1.20526814460754 
352	 1.21837377548218 
353	 1.21676874160767 
354	 1.22928333282471 
355	 1.24366319179535 
356	 1.25921297073364 
357	 1.27836978435516 
358	 1.30842459201813 
359	 1.32933127880096 
360	 1.33604967594147 
361	 1.33651494979858 
362	 1.34367477893829 
363	 1.35818409919739 
364	 1.37341213226318 
365	 1.3744992017746 
366	 1.36154842376709 
367	 1.3604850769043 
368	 1.38515961170197 
369	 1.39387369155884 
370	 1.3856315612793 
371	 1.37959921360016 
372	 1.3993182182312 
373	 1.41032636165619 
374	 1.4063264131546 
375	 1.39601743221283 
376	 1.40172445774078 
377	 1.40380680561066 
378	 1.40985631942749 
379	 1.42518591880798 
380	 1.4207820892334 
381	 1.40885019302368 
382	 1.40729141235352 
383	 1.43123281002045 
384	 1.44180178642273 
385	 1.43642497062683 
386	 1.42837011814117 
387	 1.44478440284729 
388	 1.44927740097046 
389	 1.44544494152069 
390	 1.44682693481445 
391	 1.45721280574799 
392	 1.46660840511322 
393	 1.4692507982254 
394	 1.46519458293915 
395	 1.47457563877106 
396	 1.48025226593018 
397	 1.47419607639313 
398	 1.47157430648804 
399	 1.47950756549835 
400	 1.49096441268921 
401	 1.49501609802246 
402	 1.48713624477386 
403	 1.48661684989929 
404	 1.4947589635849 
405	 1.49905622005463 
406	 1.49634766578674 
407	 1.49736785888672 
408	 1.50503957271576 
409	 1.50260066986084 
410	 1.50490844249725 
411	 1.50670957565308 
412	 1.50075209140778 
413	 1.50404059886932 
414	 1.5062483549118 
415	 1.50091803073883 
416	 1.48764753341675 
417	 1.48383378982544 
418	 1.48268496990204 
419	 1.47798633575439 
420	 1.47517931461334 
421	 1.46756541728973 
422	 1.45595932006836 
423	 1.44467270374298 
424	 1.43906605243683 
425	 1.43526089191437 
426	 1.42947602272034 
427	 1.41902279853821 
428	 1.41144287586212 
429	 1.40381932258606 
430	 1.39376592636108 
431	 1.38733637332916 
432	 1.37631392478943 
433	 1.36292600631714 
434	 1.35374808311462 
435	 1.34403133392334 
436	 1.33358514308929 
437	 1.3230562210083 
438	 1.31363153457642 
439	 1.30378460884094 
440	 1.29369926452637 
441	 1.28369665145874 
442	 1.27261412143707 
443	 1.2622891664505 
444	 1.25312864780426 
