Wavelength	5b.001
616	 1.21495008468628 
617	 1.20214700698853 
618	 1.18878555297852 
619	 1.17470049858093 
620	 1.16009783744812 
621	 1.14519250392914 
622	 1.12999975681305 
623	 1.11370396614075 
624	 1.09690964221954 
625	 1.07978975772858 
626	 1.0621098279953 
627	 1.04364967346191 
628	 1.02478194236755 
629	 1.00574779510498 
630	 0.986327469348907 
631	 0.96669602394104 
632	 0.946715831756592 
633	 0.926336467266083 
634	 0.906235158443451 
635	 0.886306285858154 
636	 0.866427659988403 
637	 0.846579968929291 
638	 0.827081859111786 
639	 0.807983219623566 
640	 0.789294362068176 
641	 0.771155655384064 
642	 0.753433346748352 
643	 0.736186742782593 
644	 0.719534337520599 
645	 0.703527092933655 
646	 0.688157975673676 
647	 0.673420011997223 
648	 0.659291505813599 
649	 0.645665168762207 
650	 0.632694363594055 
651	 0.62049525976181 
652	 0.608853936195374 
653	 0.597766935825348 
654	 0.587235748767853 
655	 0.577265083789825 
656	 0.56779670715332 
657	 0.558865487575531 
658	 0.550455987453461 
659	 0.542420983314514 
660	 0.534775853157043 
661	 0.527598798274994 
662	 0.520943820476532 
663	 0.514594376087189 
664	 0.508568346500397 
665	 0.502854228019714 
666	 0.497408509254456 
667	 0.49236723780632 
668	 0.487681120634079 
669	 0.483232229948044 
670	 0.478783875703812 
671	 0.474683880805969 
672	 0.470875084400177 
673	 0.467153698205948 
674	 0.463697701692581 
675	 0.460441499948502 
676	 0.457293778657913 
677	 0.454156517982483 
678	 0.451421767473221 
679	 0.448736548423767 
680	 0.445855736732483 
681	 0.443382650613785 
682	 0.441044449806213 
683	 0.438836574554443 
684	 0.436848670244217 
685	 0.434727281332016 
686	 0.432710945606232 
687	 0.430853247642517 
688	 0.428864002227783 
689	 0.426928967237473 
690	 0.425177097320557 
691	 0.423642069101334 
692	 0.422116458415985 
693	 0.420575648546219 
694	 0.419025510549545 
695	 0.417501628398895 
696	 0.41605332493782 
697	 0.414774626493454 
698	 0.413606464862823 
699	 0.412254005670547 
700	 0.410850763320923 
701	 0.409571588039398 
702	 0.408500522375107 
703	 0.407341241836548 
704	 0.406233310699463 
705	 0.405211001634598 
706	 0.404224663972855 
707	 0.403217703104019 
708	 0.402134746313095 
709	 0.401049673557281 
710	 0.400257974863052 
711	 0.39922034740448 
712	 0.39816027879715 
713	 0.397388994693756 
714	 0.396609842777252 
715	 0.395772039890289 
716	 0.394859224557877 
717	 0.393899589776993 
718	 0.393087834119797 
719	 0.392363339662552 
720	 0.391670167446136 
721	 0.391036778688431 
722	 0.390286028385162 
723	 0.389510959386826 
724	 0.388829469680786 
725	 0.38809135556221 
726	 0.387389302253723 
727	 0.386709064245224 
728	 0.385976076126099 
729	 0.385343581438065 
730	 0.384792059659958 
731	 0.384267896413803 
732	 0.383703917264938 
733	 0.383144974708557 
734	 0.382560968399048 
735	 0.38194751739502 
736	 0.381476640701294 
737	 0.380988448858261 
738	 0.380482017993927 
739	 0.380043625831604 
740	 0.379476398229599 
741	 0.378905862569809 
742	 0.378423720598221 
743	 0.378011137247086 
744	 0.377557277679443 
745	 0.377048641443253 
746	 0.376539260149002 
747	 0.376209706068039 
748	 0.375798135995865 
749	 0.375288397073746 
750	 0.374827533960342 
751	 0.374600023031235 
752	 0.37429741024971 
753	 0.373810201883316 
754	 0.373349666595459 
755	 0.372924596071243 
756	 0.372514933347702 
757	 0.372122645378113 
758	 0.371868640184402 
759	 0.371507883071899 
760	 0.371074289083481 
761	 0.370728254318237 
762	 0.370493412017822 
763	 0.370183020830154 
764	 0.369777292013168 
765	 0.369444161653519 
766	 0.369129776954651 
767	 0.368873417377472 
768	 0.368641793727875 
769	 0.36818528175354 
770	 0.367822021245956 
771	 0.367576420307159 
772	 0.367342680692673 
773	 0.366970628499985 
774	 0.366639941930771 
775	 0.366387635469437 
776	 0.366124451160431 
777	 0.365869879722595 
778	 0.365673333406448 
779	 0.365501165390015 
780	 0.36517322063446 
781	 0.364911049604416 
782	 0.364716738462448 
783	 0.364518702030182 
784	 0.364230632781982 
785	 0.363917291164398 
786	 0.363676309585571 
787	 0.363582283258438 
788	 0.363427430391312 
789	 0.363262593746185 
790	 0.363087207078934 
791	 0.36281430721283 
792	 0.36245584487915 
793	 0.362156391143799 
794	 0.362011283636093 
795	 0.361944615840912 
796	 0.361878305673599 
797	 0.36173951625824 
798	 0.36150735616684 
799	 0.361353844404221 
800	 0.361171036958694 
801	 0.360951155424118 
802	 0.360771745443344 
803	 0.360658913850784 
804	 0.360533714294434 
805	 0.360339343547821 
806	 0.360075682401657 
807	 0.359910875558853 
808	 0.359789192676544 
809	 0.359636723995209 
810	 0.35951954126358 
811	 0.35936427116394 
812	 0.359185636043549 
813	 0.359053581953049 
814	 0.359110116958618 
815	 0.359050631523132 
816	 0.358812540769577 
817	 0.358580321073532 
818	 0.358447253704071 
819	 0.358441144227982 
820	 0.35843962430954 
821	 0.358112752437592 
822	 0.35784912109375 
823	 0.357738673686981 
824	 0.357744216918945 
825	 0.357738733291626 
826	 0.357570260763168 
827	 0.357413589954376 
828	 0.357476562261581 
829	 0.357190251350403 
830	 0.357016414403915 
831	 0.357072830200195 
832	 0.357109367847443 
833	 0.356951028108597 
834	 0.356766372919083 
835	 0.356689691543579 
836	 0.356709539890289 
837	 0.35663691163063 
838	 0.356535762548447 
839	 0.356466501951218 
840	 0.356263428926468 
841	 0.356185138225555 
842	 0.356245458126068 
843	 0.356323271989822 
844	 0.356217235326767 
845	 0.356119155883789 
846	 0.356052100658417 
847	 0.355919480323792 
848	 0.355848550796509 
849	 0.355837434530258 
850	 0.355808049440384 
851	 0.355621755123138 
852	 0.355413138866425 
853	 0.355290800333023 
854	 0.355281591415405 
855	 0.355266153812408 
856	 0.355164676904678 
857	 0.354994982481003 
858	 0.354847729206085 
859	 0.354924827814102 
860	 0.354960709810257 
861	 0.354926258325577 
862	 0.35489621758461 
863	 0.354737222194672 
864	 0.354508846998215 
865	 0.354308307170868 
866	 0.354251056909561 
867	 0.354470610618591 
868	 0.354626417160034 
869	 0.35454061627388 
870	 0.354355216026306 
871	 0.354097723960876 
872	 0.353929460048676 
873	 0.353933542966843 
874	 0.35398331284523 
875	 0.353965073823929 
876	 0.353960067033768 
877	 0.354032546281815 
878	 0.353937864303589 
879	 0.353834629058838 
880	 0.353733330965042 
881	 0.353606700897217 
882	 0.353646099567413 
883	 0.353676795959473 
884	 0.353629112243652 
885	 0.353541731834412 
886	 0.35347506403923 
887	 0.353378772735596 
888	 0.353315770626068 
889	 0.353457540273666 
890	 0.353335082530975 
891	 0.353271067142487 
892	 0.353437483310699 
893	 0.353508591651917 
894	 0.353482484817505 
895	 0.353366136550903 
896	 0.353223115205765 
897	 0.353219777345657 
898	 0.353275984525681 
899	 0.353404462337494 
900	 0.353580892086029 
901	 0.353541046380997 
902	 0.353544294834137 
903	 0.353539794683456 
904	 0.353388160467148 
905	 0.3533775806427 
906	 0.353411793708801 
907	 0.353367358446121 
908	 0.353187650442123 
909	 0.353309720754623 
910	 0.353495836257935 
911	 0.353580147027969 
912	 0.353556334972382 
913	 0.353462517261505 
914	 0.353441387414932 
915	 0.353490233421326 
916	 0.353406488895416 
917	 0.35343736410141 
918	 0.353436648845673 
919	 0.35329407453537 
920	 0.353109806776047 
921	 0.3531214594841 
922	 0.35322904586792 
923	 0.353289395570755 
924	 0.353308707475662 
925	 0.35337045788765 
926	 0.353356182575226 
927	 0.353183537721634 
928	 0.353112310171127 
929	 0.353008776903152 
930	 0.352977395057678 
931	 0.353116542100906 
932	 0.353082567453384 
933	 0.353025436401367 
934	 0.352937281131744 
935	 0.352750867605209 
936	 0.352594703435898 
937	 0.352445274591446 
938	 0.352293223142624 
939	 0.352139800786972 
940	 0.351946741342545 
941	 0.351792305707932 
942	 0.351675570011139 
943	 0.351526916027069 
944	 0.351369559764862 
945	 0.351318627595901 
946	 0.351321160793304 
947	 0.351179540157318 
948	 0.351218521595001 
949	 0.351288855075836 
950	 0.351257055997849 
951	 0.351122498512268 
952	 0.351133406162262 
953	 0.351220399141312 
954	 0.351255476474762 
955	 0.351142346858978 
956	 0.351285576820374 
957	 0.351529806852341 
958	 0.351680606603622 
959	 0.351705700159073 
960	 0.351823717355728 
961	 0.352009057998657 
962	 0.35221728682518 
963	 0.352491736412048 
964	 0.352883160114288 
965	 0.353242963552475 
966	 0.353457748889923 
967	 0.353616863489151 
968	 0.353703826665878 
969	 0.353750705718994 
970	 0.353758871555328 
971	 0.353608161211014 
972	 0.353734463453293 
973	 0.353879272937775 
974	 0.353712856769562 
975	 0.353345900774002 
976	 0.352962881326675 
977	 0.3526311814785 
978	 0.352357864379883 
979	 0.352128803730011 
980	 0.351928949356079 
981	 0.351700305938721 
982	 0.351420640945435 
983	 0.351216316223145 
984	 0.350993722677231 
985	 0.35078826546669 
986	 0.350621223449707 
987	 0.350318968296051 
988	 0.35003599524498 
989	 0.349775105714798 
990	 0.349491208791733 
991	 0.349161624908447 
992	 0.34902948141098 
993	 0.348916441202164 
994	 0.348623603582382 
995	 0.348460704088211 
996	 0.348077118396759 
997	 0.34768807888031 
998	 0.347560673952103 
999	 0.347425758838654 
1000	 0.347272723913193 
1001	 0.346472531557083 
1002	 0.346274346113205 
1003	 0.346130937337875 
1004	 0.345978409051895 
1005	 0.345809042453766 
1006	 0.345664799213409 
1007	 0.345559120178223 
1008	 0.3454310297966 
1009	 0.345265030860901 
1010	 0.345164507627487 
1011	 0.345110565423965 
1012	 0.345039427280426 
1013	 0.34502500295639 
1014	 0.344950556755066 
1015	 0.344842433929443 
1016	 0.344708979129791 
1017	 0.344571709632874 
1018	 0.344479948282242 
1019	 0.344387769699097 
1020	 0.344250321388245 
1021	 0.344158262014389 
1022	 0.344076126813889 
1023	 0.343988686800003 
1024	 0.34392037987709 
1025	 0.343863606452942 
1026	 0.343802630901337 
1027	 0.343755453824997 
1028	 0.343740701675415 
1029	 0.343696087598801 
1030	 0.3436658680439 
1031	 0.343582063913345 
1032	 0.34346342086792 
1033	 0.343386083841324 
1034	 0.343296617269516 
1035	 0.343225657939911 
1036	 0.343150794506073 
1037	 0.34307786822319 
1038	 0.343024075031281 
1039	 0.342975705862045 
1040	 0.342909693717957 
1041	 0.342874556779861 
1042	 0.342815607786179 
1043	 0.342722654342651 
1044	 0.342653155326843 
1045	 0.342586904764175 
1046	 0.342476010322571 
1047	 0.342386096715927 
1048	 0.342293411493301 
1049	 0.342220366001129 
1050	 0.34217831492424 
1051	 0.342061281204224 
1052	 0.341927468776703 
1053	 0.341809570789337 
1054	 0.341653853654861 
1055	 0.341514408588409 
1056	 0.341395497322083 
1057	 0.3412966132164 
1058	 0.341207087039948 
1059	 0.341116726398468 
1060	 0.341013640165329 
1061	 0.340905040502548 
1062	 0.34077987074852 
1063	 0.340651661157608 
1064	 0.340557813644409 
1065	 0.340470612049103 
1066	 0.340359777212143 
1067	 0.340222537517548 
1068	 0.340078383684158 
1069	 0.33995121717453 
1070	 0.339828550815582 
1071	 0.339708924293518 
1072	 0.339592814445496 
1073	 0.339491695165634 
1074	 0.339349627494812 
1075	 0.33916974067688 
1076	 0.339031398296356 
1077	 0.338885635137558 
1078	 0.338752299547195 
1079	 0.338656902313232 
1080	 0.338559031486511 
1081	 0.338455379009247 
1082	 0.33831849694252 
1083	 0.338190495967865 
1084	 0.338074296712875 
1085	 0.337933093309402 
1086	 0.337822198867798 
1087	 0.337741613388062 
1088	 0.337676644325256 
1089	 0.337585091590881 
1090	 0.337492018938065 
1091	 0.337384283542633 
1092	 0.337285488843918 
1093	 0.337222397327423 
1094	 0.337173849344254 
1095	 0.337140530347824 
1096	 0.33709791302681 
1097	 0.337040096521378 
1098	 0.336992740631104 
1099	 0.336950898170471 
1100	 0.336945176124573 
1101	 0.336947500705719 
1102	 0.336913377046585 
1103	 0.336902499198914 
1104	 0.336907893419266 
1105	 0.336916565895081 
1106	 0.336923867464066 
1107	 0.336944103240967 
1108	 0.336957961320877 
1109	 0.336967289447784 
1110	 0.336958318948746 
1111	 0.336975634098053 
1112	 0.337017714977264 
1113	 0.337031662464142 
1114	 0.337044030427933 
1115	 0.337054550647736 
1116	 0.337040662765503 
1117	 0.337041407823563 
1118	 0.337048768997192 
1119	 0.337044924497604 
1120	 0.3370620906353 
1121	 0.337084114551544 
1122	 0.337148219347 
1123	 0.33723583817482 
1124	 0.337349712848663 
1125	 0.337491631507874 
1126	 0.337630420923233 
1127	 0.337803900241852 
1128	 0.338032871484756 
1129	 0.338253378868103 
1130	 0.338515520095825 
1131	 0.338808536529541 
1132	 0.339089184999466 
1133	 0.33944708108902 
1134	 0.339848101139069 
1135	 0.340295642614365 
1136	 0.340812683105469 
1137	 0.341320723295212 
1138	 0.341863483190537 
1139	 0.342416197061539 
1140	 0.342984080314636 
1141	 0.343525409698486 
1142	 0.344113081693649 
1143	 0.344701170921326 
1144	 0.345252186059952 
1145	 0.345849335193634 
1146	 0.346456974744797 
1147	 0.347139269113541 
1148	 0.347946166992188 
1149	 0.348760098218918 
1150	 0.349670559167862 
1151	 0.350670844316483 
1152	 0.35177955031395 
1153	 0.352986872196198 
1154	 0.354293495416641 
1155	 0.355731755495071 
1156	 0.357217401266098 
1157	 0.358828097581863 
1158	 0.360384315252304 
1159	 0.362026274204254 
1160	 0.36360776424408 
1161	 0.365096658468246 
1162	 0.366555511951447 
1163	 0.36779922246933 
1164	 0.368832141160965 
1165	 0.36959183216095 
1166	 0.369996845722198 
1167	 0.370100855827332 
1168	 0.369948893785477 
1169	 0.369583278894424 
1170	 0.368853211402893 
1171	 0.368154048919678 
1172	 0.36719137430191 
1173	 0.366378724575043 
1174	 0.365469545125961 
1175	 0.364766269922256 
1176	 0.364106744527817 
1177	 0.363618761301041 
1178	 0.363273054361343 
1179	 0.363034218549728 
1180	 0.362963646650314 
1181	 0.36299541592598 
1182	 0.363131105899811 
1183	 0.363358497619629 
1184	 0.363609939813614 
1185	 0.363894492387772 
1186	 0.364205807447433 
1187	 0.364571988582611 
1188	 0.364920258522034 
1189	 0.365309178829193 
1190	 0.365651220083237 
1191	 0.365967392921448 
1192	 0.366291493177414 
1193	 0.366594940423965 
1194	 0.366910189390183 
1195	 0.367257237434387 
1196	 0.36757019162178 
1197	 0.367862373590469 
1198	 0.368161052465439 
1199	 0.368449777364731 
1200	 0.368677735328674 
1201	 0.368892997503281 
1202	 0.369072198867798 
1203	 0.369159281253815 
1204	 0.369177341461182 
1205	 0.369098275899887 
1206	 0.3689324259758 
1207	 0.368675619363785 
1208	 0.368337720632553 
1209	 0.367906421422958 
1210	 0.367387473583221 
1211	 0.366773933172226 
1212	 0.366040050983429 
1213	 0.365264147520065 
1214	 0.364401042461395 
1215	 0.363488674163818 
1216	 0.362521260976791 
1217	 0.361508578062058 
1218	 0.360417693853378 
1219	 0.359309613704681 
1220	 0.358171045780182 
1221	 0.356943875551224 
1222	 0.355764359235764 
1223	 0.354559361934662 
1224	 0.353407174348831 
1225	 0.35226634144783 
1226	 0.351206064224243 
1227	 0.35017454624176 
1228	 0.349213600158691 
1229	 0.348324686288834 
1230	 0.347463846206665 
1231	 0.346648395061493 
1232	 0.34587100148201 
1233	 0.345131039619446 
1234	 0.34445059299469 
1235	 0.343822002410889 
1236	 0.343229293823242 
1237	 0.34270516037941 
1238	 0.342188745737076 
1239	 0.341693252325058 
1240	 0.341229736804962 
1241	 0.340789705514908 
1242	 0.340388774871826 
1243	 0.34002947807312 
1244	 0.339717149734497 
1245	 0.339415401220322 
1246	 0.339154541492462 
1247	 0.338896512985229 
1248	 0.338656395673752 
1249	 0.33842459321022 
1250	 0.338215887546539 
1251	 0.338001102209091 
1252	 0.337779521942139 
1253	 0.337587743997574 
1254	 0.337398946285248 
1255	 0.337238490581512 
1256	 0.337119966745377 
1257	 0.336992651224136 
1258	 0.336869895458221 
1259	 0.336765021085739 
1260	 0.336675554513931 
1261	 0.336583703756332 
1262	 0.336502552032471 
1263	 0.336432904005051 
1264	 0.33635276556015 
1265	 0.336262881755829 
1266	 0.336185067892075 
1267	 0.33612185716629 
1268	 0.336032897233963 
1269	 0.33593675494194 
1270	 0.335838466882706 
1271	 0.335715591907501 
1272	 0.335616230964661 
1273	 0.335541188716888 
1274	 0.335438072681427 
1275	 0.335326224565506 
1276	 0.335216492414474 
1277	 0.335088670253754 
1278	 0.334970355033875 
1279	 0.334867060184479 
1280	 0.334751576185226 
1281	 0.334636002779007 
1282	 0.3345066010952 
1283	 0.334355682134628 
1284	 0.334219485521317 
1285	 0.334084957838058 
1286	 0.333943724632263 
1287	 0.333812952041626 
1288	 0.333688139915466 
1289	 0.333579480648041 
1290	 0.333469420671463 
1291	 0.333386063575745 
1292	 0.333327680826187 
1293	 0.333275496959686 
1294	 0.33323085308075 
1295	 0.333207994699478 
1296	 0.333208620548248 
1297	 0.333209216594696 
1298	 0.333212673664093 
1299	 0.333244383335114 
1300	 0.333300799131393 
1301	 0.333349406719208 
1302	 0.333409368991852 
1303	 0.333483040332794 
1304	 0.333543658256531 
1305	 0.333633363246918 
1306	 0.33375209569931 
1307	 0.333882659673691 
1308	 0.334013253450394 
1309	 0.334180623292923 
1310	 0.334367245435715 
1311	 0.33458200097084 
1312	 0.334793537855148 
1313	 0.335021018981934 
1314	 0.335262268781662 
1315	 0.335489213466644 
1316	 0.335781931877136 
1317	 0.336103498935699 
1318	 0.336468636989594 
1319	 0.336875706911087 
1320	 0.337315768003464 
1321	 0.337776690721512 
1322	 0.338301181793213 
1323	 0.338848471641541 
1324	 0.339483499526978 
1325	 0.34017151594162 
1326	 0.340944528579712 
1327	 0.3417888879776 
1328	 0.342709481716156 
1329	 0.343705147504807 
1330	 0.344771802425385 
1331	 0.345925480127335 
1332	 0.34712490439415 
1333	 0.348393738269806 
1334	 0.34973806142807 
1335	 0.351019084453583 
1336	 0.352348566055298 
1337	 0.353574007749558 
1338	 0.35478800535202 
1339	 0.355847179889679 
1340	 0.356853365898132 
1341	 0.357706367969513 
1342	 0.358417153358459 
1343	 0.359060317277908 
1344	 0.359595268964767 
1345	 0.360066503286362 
1346	 0.360430061817169 
1347	 0.360772401094437 
1348	 0.361020922660828 
1349	 0.361294507980347 
1350	 0.361526280641556 
1351	 0.361784040927887 
1352	 0.362022787332535 
1353	 0.362310945987701 
1354	 0.362611919641495 
1355	 0.362950593233109 
1356	 0.36332643032074 
1357	 0.363731175661087 
1358	 0.364175826311111 
1359	 0.364632427692413 
1360	 0.36509296298027 
1361	 0.36560782790184 
1362	 0.366173416376114 
1363	 0.366729617118835 
1364	 0.367363125085831 
1365	 0.368039190769196 
1366	 0.368799448013306 
1367	 0.369599193334579 
1368	 0.370502173900604 
1369	 0.37147456407547 
1370	 0.372570484876633 
1371	 0.373737037181854 
1372	 0.37503719329834 
1373	 0.376424819231033 
1374	 0.378003895282745 
1375	 0.379704505205154 
1376	 0.381602108478546 
1377	 0.383649408817291 
1378	 0.385957777500153 
1379	 0.388449311256409 
1380	 0.39119017124176 
1381	 0.394193589687347 
1382	 0.397424817085266 
1383	 0.400964826345444 
1384	 0.404612421989441 
1385	 0.408575177192688 
1386	 0.412517040967941 
1387	 0.416761934757233 
1388	 0.420683443546295 
1389	 0.424722462892532 
1390	 0.42833200097084 
1391	 0.431571811437607 
1392	 0.434688061475754 
1393	 0.437256991863251 
1394	 0.439515173435211 
1395	 0.44150722026825 
1396	 0.442994564771652 
1397	 0.44465908408165 
1398	 0.445988237857819 
1399	 0.447808682918549 
1400	 0.449607133865356 
1401	 0.451960891485214 
1402	 0.454572528600693 
1403	 0.457752764225006 
1404	 0.46141391992569 
1405	 0.46540555357933 
1406	 0.469911992549896 
1407	 0.474718630313873 
1408	 0.480013847351074 
1409	 0.485444575548172 
1410	 0.491331398487091 
1411	 0.497273057699203 
1412	 0.503513097763062 
1413	 0.509631454944611 
1414	 0.515981554985046 
1415	 0.522140502929688 
1416	 0.528364896774292 
1417	 0.534246444702148 
1418	 0.540108501911163 
1419	 0.54549115896225 
1420	 0.550622820854187 
1421	 0.555101096630096 
1422	 0.559234917163849 
1423	 0.562592923641205 
1424	 0.565222084522247 
1425	 0.567272126674652 
1426	 0.568498134613037 
1427	 0.568780839443207 
1428	 0.568109452724457 
1429	 0.566619753837585 
1430	 0.564281404018402 
1431	 0.561060070991516 
1432	 0.557123839855194 
1433	 0.55231112241745 
1434	 0.547110795974731 
1435	 0.541163504123688 
1436	 0.535036683082581 
1437	 0.528367519378662 
1438	 0.521874189376831 
1439	 0.515027165412903 
1440	 0.508492827415466 
1441	 0.501864016056061 
1442	 0.495691329240799 
1443	 0.489609867334366 
1444	 0.483949810266495 
1445	 0.478604853153229 
1446	 0.473643153905869 
1447	 0.468952476978302 
1448	 0.464607417583466 
1449	 0.460604220628738 
1450	 0.456900417804718 
1451	 0.453482657670975 
1452	 0.450344324111938 
1453	 0.447515726089478 
1454	 0.444972634315491 
1455	 0.442695170640945 
1456	 0.4406678378582 
1457	 0.438925534486771 
1458	 0.437414258718491 
1459	 0.436115294694901 
1460	 0.435089975595474 
1461	 0.434314638376236 
1462	 0.43381941318512 
1463	 0.433561325073242 
1464	 0.433608651161194 
1465	 0.433938652276993 
1466	 0.434584498405457 
1467	 0.435523867607117 
1468	 0.436736434698105 
1469	 0.438249677419662 
1470	 0.439742803573608 
1471	 0.441125869750977 
1472	 0.442729324102402 
1473	 0.443669617176056 
