Wavelength	3d.000
683	 0.653432190418243 
684	 0.653847575187683 
685	 0.654257655143738 
686	 0.654574453830719 
687	 0.6548712849617 
688	 0.655449628829956 
689	 0.655980050563812 
690	 0.656307399272919 
691	 0.656428456306458 
692	 0.656621932983398 
693	 0.657082259654999 
694	 0.657695651054382 
695	 0.658155143260956 
696	 0.658390820026398 
697	 0.658597588539124 
698	 0.65888786315918 
699	 0.659182786941528 
700	 0.659687101840973 
701	 0.660118520259857 
702	 0.66024649143219 
703	 0.660570025444031 
704	 0.660964369773865 
705	 0.661281704902649 
706	 0.661404609680176 
707	 0.661601543426514 
708	 0.661932945251465 
709	 0.662328541278839 
710	 0.662544429302216 
711	 0.663059711456299 
712	 0.663482785224915 
713	 0.663432717323303 
714	 0.663638889789581 
715	 0.663896203041077 
716	 0.664220154285431 
717	 0.664742946624756 
718	 0.664968729019165 
719	 0.665057182312012 
720	 0.665163099765778 
721	 0.665254414081573 
722	 0.665631711483002 
723	 0.666033267974854 
724	 0.666158378124237 
725	 0.666277945041656 
726	 0.666463315486908 
727	 0.666741549968719 
728	 0.667093813419342 
729	 0.66742479801178 
730	 0.667616665363312 
731	 0.667670845985413 
732	 0.667771518230438 
733	 0.667961239814758 
734	 0.668229997158051 
735	 0.668506622314453 
736	 0.668590545654297 
737	 0.668664157390594 
738	 0.668797254562378 
739	 0.668978273868561 
740	 0.669258296489716 
741	 0.669490516185761 
742	 0.669640183448792 
743	 0.669875025749207 
744	 0.669949650764465 
745	 0.670047402381897 
746	 0.670334339141846 
747	 0.6705322265625 
748	 0.670650660991669 
749	 0.670773565769196 
750	 0.670991659164429 
751	 0.671064555644989 
752	 0.671150743961334 
753	 0.671308279037476 
754	 0.67141455411911 
755	 0.671517431735992 
756	 0.671569108963013 
757	 0.671583890914917 
758	 0.671797275543213 
759	 0.67218154668808 
760	 0.672412812709808 
761	 0.672188997268677 
762	 0.6722571849823 
763	 0.672454297542572 
764	 0.67265647649765 
765	 0.672858595848084 
766	 0.673015058040619 
767	 0.673039972782135 
768	 0.672987639904022 
769	 0.673267841339111 
770	 0.673336029052734 
771	 0.673336446285248 
772	 0.673572063446045 
773	 0.673804819583893 
774	 0.673848271369934 
775	 0.673850178718567 
776	 0.674171626567841 
777	 0.674370527267456 
778	 0.674314379692078 
779	 0.67412257194519 
780	 0.674238622188568 
781	 0.674465835094452 
782	 0.674570679664612 
783	 0.674474477767944 
784	 0.674687802791595 
785	 0.674869775772095 
786	 0.674946784973145 
787	 0.674998939037323 
788	 0.674967885017395 
789	 0.674950540065765 
790	 0.675001204013824 
791	 0.675107598304749 
792	 0.675372183322906 
793	 0.675652980804443 
794	 0.675792753696442 
795	 0.675708174705505 
796	 0.675631582736969 
797	 0.675649285316467 
798	 0.675740897655487 
799	 0.675699532032013 
800	 0.675652205944061 
801	 0.675738155841827 
802	 0.676039516925812 
803	 0.676151812076569 
804	 0.676079869270325 
805	 0.675995767116547 
806	 0.676214158535004 
807	 0.676262021064758 
808	 0.676283121109009 
809	 0.676451504230499 
810	 0.676552355289459 
811	 0.676634728908539 
812	 0.676674842834473 
813	 0.676623225212097 
814	 0.676409602165222 
815	 0.676516771316528 
816	 0.676857173442841 
817	 0.676851332187653 
818	 0.676721394062042 
819	 0.676606953144073 
820	 0.676635086536407 
821	 0.676920235157013 
822	 0.677114009857178 
823	 0.677098095417023 
824	 0.676935315132141 
825	 0.677001178264618 
826	 0.677014827728271 
827	 0.676910042762756 
828	 0.676797032356262 
829	 0.677155137062073 
830	 0.677348852157593 
831	 0.677249014377594 
832	 0.67722487449646 
833	 0.677257239818573 
834	 0.677293062210083 
835	 0.677284181118011 
836	 0.677209973335266 
837	 0.67718631029129 
838	 0.67721563577652 
839	 0.677265644073486 
840	 0.677318453788757 
841	 0.677204847335815 
842	 0.677063584327698 
843	 0.677109897136688 
844	 0.677247881889343 
845	 0.677363753318787 
846	 0.677369058132172 
847	 0.677226722240448 
848	 0.67706835269928 
849	 0.677032947540283 
850	 0.677151083946228 
851	 0.677321493625641 
852	 0.677584648132324 
853	 0.677650213241577 
854	 0.677400588989258 
855	 0.67718917131424 
856	 0.677132546901703 
857	 0.677275955677032 
858	 0.677499115467072 
859	 0.67725282907486 
860	 0.677163362503052 
861	 0.677286088466644 
862	 0.677379846572876 
863	 0.677460849285126 
864	 0.677571177482605 
865	 0.677694857120514 
866	 0.677741825580597 
867	 0.677406787872314 
868	 0.677092254161835 
869	 0.677059590816498 
870	 0.677226185798645 
871	 0.677540421485901 
872	 0.67768269777298 
873	 0.677534937858582 
874	 0.67751806974411 
875	 0.677530586719513 
876	 0.677492380142212 
877	 0.677381873130798 
878	 0.677381932735443 
879	 0.677392065525055 
880	 0.67741870880127 
881	 0.677499532699585 
882	 0.677545428276062 
883	 0.677584230899811 
884	 0.677610039710999 
885	 0.677594840526581 
886	 0.677572548389435 
887	 0.677654325962067 
888	 0.677784621715546 
889	 0.67773163318634 
890	 0.677692174911499 
891	 0.677560806274414 
892	 0.677311599254608 
893	 0.677132129669189 
894	 0.677174925804138 
895	 0.677262783050537 
896	 0.677242875099182 
897	 0.677273690700531 
898	 0.677253901958466 
899	 0.677168011665344 
900	 0.677038431167603 
901	 0.676892220973969 
902	 0.676853716373444 
903	 0.676932811737061 
904	 0.677055656909943 
905	 0.677090287208557 
906	 0.67710554599762 
907	 0.677225351333618 
908	 0.677512407302856 
909	 0.677394688129425 
910	 0.677147269248962 
911	 0.676998496055603 
912	 0.677007973194122 
913	 0.677040815353394 
914	 0.676919162273407 
915	 0.67675393819809 
916	 0.677008330821991 
917	 0.677238166332245 
918	 0.67737478017807 
919	 0.677435696125031 
920	 0.677452385425568 
921	 0.677241086959839 
922	 0.67705637216568 
923	 0.677089869976044 
924	 0.677075982093811 
925	 0.677157878875732 
926	 0.67731124162674 
927	 0.677443265914917 
928	 0.677436053752899 
929	 0.677271366119385 
930	 0.677166402339935 
931	 0.677285015583038 
932	 0.677120864391327 
933	 0.677088260650635 
934	 0.677247703075409 
935	 0.677427232265472 
936	 0.677468359470367 
937	 0.677431583404541 
938	 0.677436590194702 
939	 0.677586078643799 
940	 0.67769980430603 
941	 0.677670478820801 
942	 0.677623450756073 
943	 0.677820205688477 
944	 0.678001821041107 
945	 0.678044617176056 
946	 0.677971959114075 
947	 0.677934646606445 
948	 0.677918016910553 
949	 0.677805602550507 
950	 0.677681922912598 
951	 0.677851438522339 
952	 0.677839517593384 
953	 0.677722454071045 
954	 0.677668809890747 
955	 0.677801191806793 
956	 0.677679300308228 
957	 0.677529811859131 
958	 0.67748361825943 
959	 0.677268981933594 
960	 0.677202343940735 
961	 0.677191078662872 
962	 0.677088737487793 
963	 0.67685067653656 
964	 0.676618635654449 
965	 0.67644202709198 
966	 0.676322400569916 
967	 0.676207602024078 
968	 0.676497936248779 
969	 0.676825821399689 
970	 0.676816940307617 
971	 0.676683008670807 
972	 0.676302254199982 
973	 0.676007866859436 
974	 0.676080465316772 
975	 0.676285624504089 
976	 0.676550388336182 
977	 0.676797747612 
978	 0.676957964897156 
979	 0.676932334899902 
980	 0.67707884311676 
981	 0.677231013774872 
982	 0.677199840545654 
983	 0.677350103855133 
984	 0.677364826202393 
985	 0.677375495433807 
986	 0.677560091018677 
987	 0.677718341350555 
988	 0.677765130996704 
989	 0.677783071994781 
990	 0.677887380123138 
991	 0.678069412708282 
992	 0.678143858909607 
993	 0.678181767463684 
994	 0.678300082683563 
995	 0.678405046463013 
996	 0.678613781929016 
997	 0.678759455680847 
998	 0.678716123104095 
999	 0.67882776260376 
1000	 0.678926229476929 
1001	 0.678220987319946 
1002	 0.67825049161911 
1003	 0.67824923992157 
1004	 0.678287446498871 
1005	 0.67831963300705 
1006	 0.678364515304565 
1007	 0.678455471992493 
1008	 0.678503036499023 
1009	 0.678528368473053 
1010	 0.678536713123322 
1011	 0.678544998168945 
1012	 0.678518831729889 
1013	 0.678419649600983 
1014	 0.678401470184326 
1015	 0.678399562835693 
1016	 0.678397119045258 
1017	 0.678468883037567 
1018	 0.678530931472778 
1019	 0.6785728931427 
1020	 0.678590536117554 
1021	 0.678596079349518 
1022	 0.678578019142151 
1023	 0.678586781024933 
1024	 0.678593933582306 
1025	 0.678595125675201 
1026	 0.67860072851181 
1027	 0.678603649139404 
1028	 0.678585708141327 
1029	 0.678592503070831 
1030	 0.678631901741028 
1031	 0.678675472736359 
1032	 0.678682386875153 
1033	 0.67867785692215 
1034	 0.678672552108765 
1035	 0.678642570972443 
1036	 0.678603768348694 
1037	 0.678539395332336 
1038	 0.678527176380157 
1039	 0.678513169288635 
1040	 0.678518831729889 
1041	 0.678607106208801 
1042	 0.678616881370544 
1043	 0.678577959537506 
1044	 0.678562521934509 
1045	 0.678542971611023 
1046	 0.678510189056396 
1047	 0.678503513336182 
1048	 0.67851984500885 
1049	 0.678523242473602 
1050	 0.678517580032349 
1051	 0.678523361682892 
1052	 0.678515672683716 
1053	 0.678524136543274 
1054	 0.678528070449829 
1055	 0.67854917049408 
1056	 0.678622663021088 
1057	 0.678628206253052 
1058	 0.678594708442688 
1059	 0.678583443164825 
1060	 0.678541779518127 
1061	 0.678500533103943 
1062	 0.678520917892456 
1063	 0.678535640239716 
1064	 0.678521156311035 
1065	 0.678516983985901 
1066	 0.678507685661316 
1067	 0.678473770618439 
1068	 0.678481101989746 
1069	 0.678471744060516 
1070	 0.678458511829376 
1071	 0.678434014320374 
1072	 0.678434073925018 
1073	 0.678379654884338 
1074	 0.678365349769592 
1075	 0.678391993045807 
1076	 0.678394913673401 
1077	 0.678444683551788 
1078	 0.678475618362427 
1079	 0.678453922271729 
1080	 0.678448796272278 
1081	 0.678424835205078 
1082	 0.678414881229401 
1083	 0.678459823131561 
1084	 0.678460478782654 
1085	 0.678422510623932 
1086	 0.678388774394989 
1087	 0.678342819213867 
1088	 0.678277850151062 
1089	 0.678244829177856 
1090	 0.678253650665283 
1091	 0.678299844264984 
1092	 0.678305625915527 
1093	 0.678275644779205 
1094	 0.678303420543671 
1095	 0.678305864334106 
1096	 0.678264498710632 
1097	 0.67825973033905 
1098	 0.678247272968292 
1099	 0.678215801715851 
1100	 0.678197920322418 
1101	 0.678183674812317 
1102	 0.678147315979004 
1103	 0.678119421005249 
1104	 0.678088128566742 
1105	 0.678066551685333 
1106	 0.678017199039459 
1107	 0.677993476390839 
1108	 0.677956938743591 
1109	 0.677898466587067 
1110	 0.677855670452118 
1111	 0.677802860736847 
1112	 0.677748262882233 
1113	 0.677678883075714 
1114	 0.677644908428192 
1115	 0.677642941474915 
1116	 0.677616119384766 
1117	 0.677608489990234 
1118	 0.677598834037781 
1119	 0.677589535713196 
1120	 0.677573502063751 
1121	 0.677561163902283 
1122	 0.677541017532349 
1123	 0.677501320838928 
1124	 0.677445888519287 
1125	 0.677355468273163 
1126	 0.67725932598114 
1127	 0.677142918109894 
1128	 0.677006661891937 
1129	 0.676888465881348 
1130	 0.676726579666138 
1131	 0.676547050476074 
1132	 0.676385164260864 
1133	 0.6761714220047 
1134	 0.675968706607819 
1135	 0.675736308097839 
1136	 0.675491392612457 
1137	 0.675202071666718 
1138	 0.674864053726196 
1139	 0.674541711807251 
1140	 0.674202919006348 
1141	 0.673873960971832 
1142	 0.673517882823944 
1143	 0.673169732093811 
1144	 0.672796130180359 
1145	 0.672386348247528 
1146	 0.672015845775604 
1147	 0.671580791473389 
1148	 0.671063661575317 
1149	 0.670579195022583 
1150	 0.670030772686005 
1151	 0.669439613819122 
1152	 0.668807446956635 
1153	 0.668150365352631 
1154	 0.667415916919708 
1155	 0.666606724262238 
1156	 0.66578483581543 
1157	 0.664899230003357 
1158	 0.664043962955475 
1159	 0.663156151771545 
1160	 0.66229659318924 
1161	 0.661481261253357 
1162	 0.660667538642883 
1163	 0.659931540489197 
1164	 0.659304857254028 
1165	 0.658795475959778 
1166	 0.658433675765991 
1167	 0.65826016664505 
1168	 0.658204019069672 
1169	 0.658263027667999 
1170	 0.658514678478241 
1171	 0.658753037452698 
1172	 0.659116685390472 
1173	 0.659427285194397 
1174	 0.659784555435181 
1175	 0.660069823265076 
1176	 0.660350799560547 
1177	 0.66057288646698 
1178	 0.660750031471252 
1179	 0.66089254617691 
1180	 0.660971343517303 
1181	 0.660995721817017 
1182	 0.660979211330414 
1183	 0.6609046459198 
1184	 0.660794198513031 
1185	 0.660666108131409 
1186	 0.660524010658264 
1187	 0.660333514213562 
1188	 0.660178601741791 
1189	 0.660022735595703 
1190	 0.659878194332123 
1191	 0.659737169742584 
1192	 0.65961879491806 
1193	 0.659516632556915 
1194	 0.659415781497955 
1195	 0.659339189529419 
1196	 0.659251630306244 
1197	 0.659168660640717 
1198	 0.659066915512085 
1199	 0.658965766429901 
1200	 0.658870458602905 
1201	 0.658759832382202 
1202	 0.65867030620575 
1203	 0.658589482307434 
1204	 0.658515632152557 
1205	 0.658503234386444 
1206	 0.658520340919495 
1207	 0.658584892749786 
1208	 0.658705651760101 
1209	 0.658846259117126 
1210	 0.659017741680145 
1211	 0.659222841262817 
1212	 0.659476757049561 
1213	 0.659736156463623 
1214	 0.660029888153076 
1215	 0.660322844982147 
1216	 0.660618960857391 
1217	 0.660932898521423 
1218	 0.661251842975616 
1219	 0.661595225334167 
1220	 0.661973655223846 
1221	 0.66240382194519 
1222	 0.662839710712433 
1223	 0.663296163082123 
1224	 0.663713037967682 
1225	 0.664127469062805 
1226	 0.664492130279541 
1227	 0.664824306964874 
1228	 0.665139436721802 
1229	 0.665414214134216 
1230	 0.665692985057831 
1231	 0.66597056388855 
1232	 0.666216611862183 
1233	 0.666439533233643 
1234	 0.666648328304291 
1235	 0.666829288005829 
1236	 0.667004287242889 
1237	 0.667165577411652 
1238	 0.667321801185608 
1239	 0.667466759681702 
1240	 0.667606830596924 
1241	 0.667731404304504 
1242	 0.667830526828766 
1243	 0.66792768239975 
1244	 0.668011963367462 
1245	 0.668073832988739 
1246	 0.668128728866577 
1247	 0.668159008026123 
1248	 0.668153822422028 
1249	 0.668154895305634 
1250	 0.668144166469574 
1251	 0.668133735656738 
1252	 0.668119728565216 
1253	 0.668096542358398 
1254	 0.668064117431641 
1255	 0.66803514957428 
1256	 0.66799932718277 
1257	 0.667962253093719 
1258	 0.667939245700836 
1259	 0.667893409729004 
1260	 0.6678386926651 
1261	 0.667770206928253 
1262	 0.667679250240326 
1263	 0.667578041553497 
1264	 0.667496979236603 
1265	 0.66741669178009 
1266	 0.667329847812653 
1267	 0.667251765727997 
1268	 0.667171061038971 
1269	 0.667064547538757 
1270	 0.667000591754913 
1271	 0.666977226734161 
1272	 0.666919350624084 
1273	 0.66686999797821 
1274	 0.66680371761322 
1275	 0.666711330413818 
1276	 0.666625559329987 
1277	 0.666526734828949 
1278	 0.666450142860413 
1279	 0.666387379169464 
1280	 0.66631406545639 
1281	 0.666255533695221 
1282	 0.666189014911652 
1283	 0.666105031967163 
1284	 0.666025817394257 
1285	 0.665948152542114 
1286	 0.665874242782593 
1287	 0.665802896022797 
1288	 0.665730535984039 
1289	 0.665663361549377 
1290	 0.665607213973999 
1291	 0.66553795337677 
1292	 0.665471613407135 
1293	 0.665386855602264 
1294	 0.665302515029907 
1295	 0.665187120437622 
1296	 0.665043890476227 
1297	 0.664903402328491 
1298	 0.664752542972565 
1299	 0.664583742618561 
1300	 0.664389252662659 
1301	 0.664218723773956 
1302	 0.664042949676514 
1303	 0.663867831230164 
1304	 0.663717687129974 
1305	 0.663553476333618 
1306	 0.66337639093399 
1307	 0.663194417953491 
1308	 0.663020730018616 
1309	 0.662824869155884 
1310	 0.662630558013916 
1311	 0.662427008152008 
1312	 0.662218928337097 
1313	 0.66201776266098 
1314	 0.661780655384064 
1315	 0.661533057689667 
1316	 0.661253929138184 
1317	 0.660942256450653 
1318	 0.660627067089081 
1319	 0.660290718078613 
1320	 0.659949898719788 
1321	 0.659612119197845 
1322	 0.659241080284119 
1323	 0.658875465393066 
1324	 0.658445537090302 
1325	 0.657990157604218 
1326	 0.657475233078003 
1327	 0.656899094581604 
1328	 0.656296968460083 
1329	 0.655648410320282 
1330	 0.654975533485413 
1331	 0.654265940189362 
1332	 0.653542220592499 
1333	 0.652798593044281 
1334	 0.652011215686798 
1335	 0.651264131069183 
1336	 0.650500655174255 
1337	 0.649792373180389 
1338	 0.649099588394165 
1339	 0.648464143276215 
1340	 0.647852778434753 
1341	 0.647312760353088 
1342	 0.646821916103363 
1343	 0.646383583545685 
1344	 0.646019220352173 
1345	 0.645655512809753 
1346	 0.645345747470856 
1347	 0.64501965045929 
1348	 0.64471697807312 
1349	 0.644389748573303 
1350	 0.644051909446716 
1351	 0.643718302249908 
1352	 0.643374502658844 
1353	 0.64303195476532 
1354	 0.642696797847748 
1355	 0.642356276512146 
1356	 0.642015755176544 
1357	 0.641662120819092 
1358	 0.641298174858093 
1359	 0.64093405008316 
1360	 0.640562117099762 
1361	 0.64018988609314 
1362	 0.639785170555115 
1363	 0.639406025409698 
1364	 0.639003694057465 
1365	 0.638589441776276 
1366	 0.638153433799744 
1367	 0.637722134590149 
1368	 0.637240886688232 
1369	 0.636750102043152 
1370	 0.636170566082001 
1371	 0.635549366474152 
1372	 0.634872198104858 
1373	 0.63414078950882 
1374	 0.633328437805176 
1375	 0.632478654384613 
1376	 0.631520926952362 
1377	 0.630495309829712 
1378	 0.629330396652222 
1379	 0.628082156181335 
1380	 0.626698315143585 
1381	 0.62516862154007 
1382	 0.623547971248627 
1383	 0.621764957904816 
1384	 0.619979321956635 
1385	 0.618089020252228 
1386	 0.616210877895355 
1387	 0.614258646965027 
1388	 0.612407922744751 
1389	 0.610507190227509 
1390	 0.608757555484772 
1391	 0.607135713100433 
1392	 0.605525135993958 
1393	 0.604136824607849 
1394	 0.602867126464844 
1395	 0.601740837097168 
1396	 0.600823104381561 
1397	 0.599867105484009 
1398	 0.599063634872437 
1399	 0.598091304302216 
1400	 0.5971519947052 
1401	 0.596012830734253 
1402	 0.594809293746948 
1403	 0.593383252620697 
1404	 0.591782927513123 
1405	 0.590093433856964 
1406	 0.588238000869751 
1407	 0.586292326450348 
1408	 0.584214746952057 
1409	 0.582092463970184 
1410	 0.579833209514618 
1411	 0.577564299106598 
1412	 0.575206995010376 
1413	 0.572926580905914 
1414	 0.570578753948212 
1415	 0.568338096141815 
1416	 0.566112041473389 
1417	 0.564026534557343 
1418	 0.561979353427887 
1419	 0.560102164745331 
1420	 0.558342397212982 
1421	 0.556771874427795 
1422	 0.555325090885162 
1423	 0.554077506065369 
1424	 0.553033113479614 
1425	 0.552116811275482 
1426	 0.551429688930511 
1427	 0.550979554653168 
1428	 0.550740361213684 
1429	 0.550747334957123 
1430	 0.550954759120941 
1431	 0.551371872425079 
1432	 0.552010118961334 
