Wavelength	1d.000
424	 5.48972003161907E-02 
425	 5.47099113464355E-02 
426	 0.054500624537468 
427	 5.45665845274925E-02 
428	 5.41482791304588E-02 
429	 5.38247600197792E-02 
430	 5.39790280163288E-02 
431	 5.34113943576813E-02 
432	 5.34084588289261E-02 
433	 5.37938512861729E-02 
434	 0.05364079028368 
435	 0.053373109549284 
436	 5.31413778662682E-02 
437	 5.30430153012276E-02 
438	 5.31492047011852E-02 
439	 5.32325617969036E-02 
440	 5.32045513391495E-02 
441	 5.30638694763184E-02 
442	 5.29197826981544E-02 
443	 5.29725663363934E-02 
444	 5.31719848513603E-02 
445	 5.32566867768765E-02 
446	 5.29397428035736E-02 
447	 5.26507832109928E-02 
448	 5.27171641588211E-02 
449	 5.30464611947536E-02 
450	 5.30975870788097E-02 
451	 5.28749227523804E-02 
452	 5.26434779167175E-02 
453	 5.26690222322941E-02 
454	 5.26722259819508E-02 
455	 5.26079423725605E-02 
456	 5.27275912463665E-02 
457	 0.05272376537323 
458	 5.25760464370251E-02 
459	 5.24271279573441E-02 
460	 5.27267195284367E-02 
461	 5.28528355062008E-02 
462	 5.26816621422768E-02 
463	 5.24247325956821E-02 
464	 5.24554662406445E-02 
465	 5.26177920401096E-02 
466	 5.26747703552246E-02 
467	 5.23528903722763E-02 
468	 5.23378290235996E-02 
469	 5.25071322917938E-02 
470	 5.25748170912266E-02 
471	 5.27208559215069E-02 
472	 5.26307672262192E-02 
473	 5.24174086749554E-02 
474	 5.25049678981304E-02 
475	 5.24748116731644E-02 
476	 5.23871295154095E-02 
477	 5.23309744894505E-02 
478	 5.22799268364906E-02 
479	 5.22647313773632E-02 
480	 5.23049794137478E-02 
481	 5.23788370192051E-02 
482	 0.052238792181015 
483	 5.22495396435261E-02 
484	 0.052420437335968 
485	 5.23164533078671E-02 
486	 5.23501038551331E-02 
487	 5.24800643324852E-02 
488	 5.25665245950222E-02 
489	 5.24853654205799E-02 
490	 5.25162257254124E-02 
491	 0.052642572671175 
492	 5.26804886758327E-02 
493	 5.27088604867458E-02 
494	 5.26968613266945E-02 
495	 5.26833236217499E-02 
496	 5.28498254716396E-02 
497	 5.29175512492657E-02 
498	 5.30358701944351E-02 
499	 5.33451251685619E-02 
500	 5.33100739121437E-02 
501	 5.32853491604328E-02 
502	 5.33684827387333E-02 
503	 5.34030310809612E-02 
504	 5.34755103290081E-02 
505	 0.053607814013958 
506	 5.37838339805603E-02 
507	 5.39392977952957E-02 
508	 5.39862625300884E-02 
509	 5.39971441030502E-02 
510	 0.054099652916193 
511	 5.42120635509491E-02 
512	 5.44169768691063E-02 
513	 5.47044351696968E-02 
514	 5.49359321594238E-02 
515	 5.49836046993732E-02 
516	 5.50128407776356E-02 
517	 5.51941208541393E-02 
518	 5.54305650293827E-02 
519	 5.56155927479267E-02 
520	 5.57679273188114E-02 
521	 5.59864528477192E-02 
522	 5.62037192285061E-02 
523	 5.63963428139687E-02 
524	 5.65789490938187E-02 
525	 5.68358413875103E-02 
526	 5.70423528552055E-02 
527	 5.72606660425663E-02 
528	 5.75754828751087E-02 
529	 5.78017011284828E-02 
530	 5.79994432628155E-02 
531	 5.82384541630745E-02 
532	 5.85761480033398E-02 
533	 5.88544905185699E-02 
534	 5.91387562453747E-02 
535	 5.94921447336674E-02 
536	 5.98277151584625E-02 
537	 6.01401031017303E-02 
538	 6.04440942406654E-02 
539	 6.07709102332592E-02 
540	 0.06116708740592 
541	 6.15860186517239E-02 
542	 6.19967319071293E-02 
543	 6.24113604426384E-02 
544	 6.28316625952721E-02 
545	 6.32216110825539E-02 
546	 6.35746344923973E-02 
547	 6.40612915158272E-02 
548	 6.45987391471863E-02 
549	 6.51237592101097E-02 
550	 6.56048506498337E-02 
551	 6.61123469471931E-02 
552	 6.66638091206551E-02 
553	 6.72676935791969E-02 
554	 6.79393038153648E-02 
555	 6.86473622918129E-02 
556	 6.94035515189171E-02 
557	 7.02299103140831E-02 
558	 7.10489749908447E-02 
559	 7.19971507787704E-02 
560	 7.30731710791588E-02 
561	 7.40630030632019E-02 
562	 7.51152560114861E-02 
563	 7.62695372104645E-02 
564	 7.75260478258133E-02 
565	 7.88701772689819E-02 
566	 8.02374109625816E-02 
567	 0.081642672419548 
568	 0.08315809071064 
569	 8.47978517413139E-02 
570	 8.64803045988083E-02 
571	 8.81868973374367E-02 
572	 9.00657996535301E-02 
573	 9.20435711741447E-02 
574	 9.41038429737091E-02 
575	 9.62611064314842E-02 
576	 9.85691025853157E-02 
577	 0.100962474942207 
578	 0.103479065001011 
579	 0.106273211538792 
580	 0.109186783432961 
581	 0.112239599227905 
582	 0.11548724770546 
583	 0.118918135762215 
584	 0.122554063796997 
585	 0.126433610916138 
586	 0.130591869354248 
587	 0.134953394532204 
588	 0.139515727758408 
589	 0.144332364201546 
590	 0.149504736065865 
591	 0.154856204986572 
592	 0.160423025488853 
593	 0.166264966130257 
594	 0.172182694077492 
595	 0.178310334682465 
596	 0.184684008359909 
597	 0.191222757101059 
598	 0.197979286313057 
599	 0.205043807625771 
600	 0.212455466389656 
601	 0.220062494277954 
602	 0.227859780192375 
603	 0.235878124833107 
604	 0.24413201212883 
605	 0.252491891384125 
606	 0.260842889547348 
607	 0.269187331199646 
608	 0.277637869119644 
609	 0.286079376935959 
610	 0.294467180967331 
611	 0.302793383598328 
612	 0.310996294021606 
613	 0.319146424531937 
614	 0.327208638191223 
615	 0.335098206996918 
616	 0.342817664146423 
617	 0.350341111421585 
618	 0.357647150754929 
619	 0.364742189645767 
620	 0.371642172336578 
621	 0.378241270780563 
622	 0.384455025196075 
623	 0.390507251024246 
624	 0.396276146173477 
625	 0.401714593172073 
626	 0.406870275735855 
627	 0.411832243204117 
628	 0.416515409946442 
629	 0.420848309993744 
630	 0.424853652715683 
631	 0.428776353597641 
632	 0.432499587535858 
633	 0.435796201229095 
634	 0.439042657613754 
635	 0.442083716392517 
636	 0.444885164499283 
637	 0.447608053684235 
638	 0.450113236904144 
639	 0.45240905880928 
640	 0.454558402299881 
641	 0.456672489643097 
642	 0.458630740642548 
643	 0.460426688194275 
644	 0.462132573127747 
645	 0.463789790868759 
646	 0.465283751487732 
647	 0.466633319854736 
648	 0.468111127614975 
649	 0.469538360834122 
650	 0.470804363489151 
651	 0.471882194280624 
652	 0.472989797592163 
653	 0.474042326211929 
654	 0.475064724683762 
655	 0.476158797740936 
656	 0.477125287055969 
657	 0.478037863969803 
658	 0.478963881731033 
659	 0.479865163564682 
660	 0.480727732181549 
661	 0.481474578380585 
662	 0.482080191373825 
663	 0.482906579971313 
664	 0.483690291643143 
665	 0.484331697225571 
666	 0.484936863183975 
667	 0.485549598932266 
668	 0.486171692609787 
669	 0.486805826425552 
670	 0.487507998943329 
671	 0.488123774528503 
672	 0.488633036613464 
673	 0.489097356796265 
674	 0.489620625972748 
675	 0.490173995494843 
676	 0.49073201417923 
677	 0.491289883852005 
678	 0.491674840450287 
679	 0.492057144641876 
680	 0.492582470178604 
681	 0.493064850568771 
682	 0.493549525737762 
683	 0.493993282318115 
684	 0.494345188140869 
685	 0.494895428419113 
686	 0.495346665382385 
687	 0.495624005794525 
688	 0.496046304702759 
689	 0.496508985757828 
690	 0.49689906835556 
691	 0.497179508209229 
692	 0.497592329978943 
693	 0.497992962598801 
694	 0.498326599597931 
695	 0.498612552881241 
696	 0.498963117599487 
697	 0.499339759349823 
698	 0.499679744243622 
699	 0.499910354614258 
700	 0.500273287296295 
701	 0.500649750232697 
702	 0.50089704990387 
703	 0.501202523708344 
704	 0.501543641090393 
705	 0.501844644546509 
706	 0.502029597759247 
707	 0.502395868301392 
708	 0.502789735794067 
709	 0.503084361553192 
710	 0.503296375274658 
711	 0.50352680683136 
712	 0.503819525241852 
713	 0.504153609275818 
714	 0.504333138465881 
715	 0.504631340503693 
716	 0.505067348480225 
717	 0.505456328392029 
718	 0.50562310218811 
719	 0.505750477313995 
720	 0.506001889705658 
721	 0.506432235240936 
722	 0.506637930870056 
723	 0.506716370582581 
724	 0.506891131401062 
725	 0.50720751285553 
726	 0.50745689868927 
727	 0.507680237293243 
728	 0.508064329624176 
729	 0.508317232131958 
730	 0.508461534976959 
731	 0.508601844310761 
732	 0.508902490139008 
733	 0.50921356678009 
734	 0.509421050548553 
735	 0.509491682052612 
736	 0.509619534015656 
737	 0.509858012199402 
738	 0.510146200656891 
739	 0.510359704494476 
740	 0.510550558567047 
741	 0.510777235031128 
742	 0.511047959327698 
743	 0.511297523975372 
744	 0.511453330516815 
745	 0.511626064777374 
746	 0.511892795562744 
747	 0.512034714221954 
748	 0.512208640575409 
749	 0.512414872646332 
750	 0.51257336139679 
751	 0.512755036354065 
752	 0.512903451919556 
753	 0.513041973114014 
754	 0.51330691576004 
755	 0.513514637947083 
756	 0.513659358024597 
757	 0.513802945613861 
758	 0.514073312282562 
759	 0.514323353767395 
760	 0.514497935771942 
761	 0.514605402946472 
762	 0.514725923538208 
763	 0.514903545379639 
764	 0.51511424779892 
765	 0.51527327299118 
766	 0.515469789505005 
767	 0.515628695487976 
768	 0.515739679336548 
769	 0.516024589538574 
770	 0.516223251819611 
771	 0.516392707824707 
772	 0.516648948192596 
773	 0.516784846782684 
774	 0.516910076141357 
775	 0.517067432403564 
776	 0.517231523990631 
777	 0.517382740974426 
778	 0.517530858516693 
779	 0.51767498254776 
780	 0.517783403396606 
781	 0.518043398857117 
782	 0.51828396320343 
783	 0.518352389335632 
784	 0.518545210361481 
785	 0.518686532974243 
786	 0.518821179866791 
787	 0.519077062606812 
788	 0.519202768802643 
789	 0.519224405288696 
790	 0.519249260425568 
791	 0.519436955451965 
792	 0.51978999376297 
793	 0.52005535364151 
794	 0.520086467266083 
795	 0.520092487335205 
796	 0.520271360874176 
797	 0.520537257194519 
798	 0.520711898803711 
799	 0.520809054374695 
800	 0.520915448665619 
801	 0.521086573600769 
802	 0.521325469017029 
803	 0.52143383026123 
804	 0.52150970697403 
805	 0.521670699119568 
806	 0.521994769573212 
807	 0.522202253341675 
808	 0.522273182868958 
809	 0.522307455539703 
810	 0.52252870798111 
811	 0.522740244865417 
812	 0.522904515266418 
813	 0.523051023483276 
814	 0.523140668869019 
815	 0.523260831832886 
816	 0.523437082767487 
817	 0.52362596988678 
818	 0.523744463920593 
819	 0.523901700973511 
820	 0.524125874042511 
821	 0.524267196655273 
822	 0.524358808994293 
823	 0.524424612522125 
824	 0.524522662162781 
825	 0.524827837944031 
826	 0.525034129619598 
827	 0.525113523006439 
828	 0.525186061859131 
829	 0.525362610816956 
830	 0.525484144687653 
831	 0.525533080101013 
832	 0.525625944137573 
833	 0.525746405124664 
834	 0.525805532932281 
835	 0.525832891464233 
836	 0.52605015039444 
837	 0.526225626468658 
838	 0.526358485221863 
839	 0.526509940624237 
840	 0.52675062417984 
841	 0.526942610740662 
842	 0.527081668376923 
843	 0.527214825153351 
844	 0.527340710163116 
845	 0.527385413646698 
846	 0.527394533157349 
847	 0.527490377426147 
848	 0.52760773897171 
849	 0.527853667736053 
850	 0.528121650218964 
851	 0.528055667877197 
852	 0.528205573558807 
853	 0.528485834598541 
854	 0.528707146644592 
855	 0.528753638267517 
856	 0.52884703874588 
857	 0.528985917568207 
858	 0.529102742671967 
859	 0.529164910316467 
860	 0.529348850250244 
861	 0.529609978199005 
862	 0.529791414737701 
863	 0.52985155582428 
864	 0.529926657676697 
865	 0.530058801174164 
866	 0.530188024044037 
867	 0.53022027015686 
868	 0.530318260192871 
869	 0.530522108078003 
870	 0.530661582946777 
871	 0.530839502811432 
872	 0.531028032302856 
873	 0.531188607215881 
874	 0.531315505504608 
875	 0.5315181016922 
876	 0.531635999679565 
877	 0.53157252073288 
878	 0.531751334667206 
879	 0.531978011131287 
880	 0.532143294811249 
881	 0.532203078269959 
882	 0.532189011573792 
883	 0.532289087772369 
884	 0.532498180866241 
885	 0.532664835453033 
886	 0.532816350460052 
887	 0.532947778701782 
888	 0.533039331436157 
889	 0.533067524433136 
890	 0.533202528953552 
891	 0.533322274684906 
892	 0.533379793167114 
893	 0.533545076847076 
894	 0.533666789531708 
895	 0.533796548843384 
896	 0.533986449241638 
897	 0.53416121006012 
898	 0.534303605556488 
899	 0.534340560436249 
900	 0.534284055233002 
901	 0.53449410200119 
902	 0.534766376018524 
903	 0.534977316856384 
904	 0.535079777240753 
905	 0.535142242908478 
906	 0.535311460494995 
907	 0.535602271556854 
908	 0.535894274711609 
909	 0.535887956619263 
910	 0.535855829715729 
911	 0.535919368267059 
912	 0.535995841026306 
913	 0.5362588763237 
914	 0.536512494087219 
915	 0.536638736724854 
916	 0.536711752414703 
917	 0.536851227283478 
918	 0.537059187889099 
919	 0.537298738956451 
920	 0.537522196769714 
921	 0.537659704685211 
922	 0.537747859954834 
923	 0.537837028503418 
924	 0.537916123867035 
925	 0.538151204586029 
926	 0.538336575031281 
927	 0.538285136222839 
928	 0.538277685642242 
929	 0.538439929485321 
930	 0.53870016336441 
931	 0.538912177085876 
932	 0.539052128791809 
933	 0.539236545562744 
934	 0.539456725120544 
935	 0.539615452289581 
936	 0.539551556110382 
937	 0.539658904075623 
938	 0.539968967437744 
939	 0.54024213552475 
940	 0.54045695066452 
941	 0.54060971736908 
942	 0.54075300693512 
943	 0.540965795516968 
944	 0.541184782981873 
945	 0.541312038898468 
946	 0.541373014450073 
947	 0.541504561901093 
948	 0.541540086269379 
949	 0.541615784168243 
950	 0.541819155216217 
951	 0.54210239648819 
952	 0.542183995246887 
953	 0.542223632335663 
954	 0.542379260063171 
955	 0.542663395404816 
956	 0.542884349822998 
957	 0.542998969554901 
958	 0.543059349060059 
959	 0.54320502281189 
960	 0.543327450752258 
961	 0.543495774269104 
962	 0.543745577335358 
963	 0.543976068496704 
964	 0.54390025138855 
965	 0.543777048587799 
966	 0.543862700462341 
967	 0.544052243232727 
968	 0.544284582138062 
969	 0.54440701007843 
970	 0.544372081756592 
971	 0.544426560401917 
972	 0.544552087783813 
973	 0.544740617275238 
974	 0.544960498809814 
975	 0.545129060745239 
976	 0.545362710952759 
977	 0.545707941055298 
978	 0.546092748641968 
979	 0.546193838119507 
980	 0.54618376493454 
981	 0.546266078948975 
982	 0.546565353870392 
983	 0.546946346759796 
984	 0.54717093706131 
985	 0.547456026077271 
986	 0.547927975654602 
987	 0.547823488712311 
988	 0.547999501228333 
989	 0.548291623592377 
990	 0.548359513282776 
991	 0.548642575740814 
992	 0.548682034015656 
993	 0.548722386360168 
994	 0.549065351486206 
995	 0.549288868904114 
996	 0.549651443958282 
997	 0.549998760223389 
998	 0.550139784812927 
999	 0.550260841846466 
1000	 0.550377368927002 
1001	 0.550035774707794 
1002	 0.550161600112915 
1003	 0.550277769565582 
1004	 0.550430715084076 
1005	 0.550590693950653 
1006	 0.5507652759552 
1007	 0.550983428955078 
1008	 0.551159858703613 
1009	 0.551340341567993 
1010	 0.551484704017639 
1011	 0.55157458782196 
1012	 0.551699995994568 
1013	 0.551812767982483 
1014	 0.55196088552475 
1015	 0.552160263061523 
1016	 0.552318334579468 
1017	 0.552500426769257 
1018	 0.552624881267548 
1019	 0.552741587162018 
1020	 0.552917957305908 
1021	 0.55305814743042 
1022	 0.553183794021606 
1023	 0.553337812423706 
1024	 0.553486168384552 
1025	 0.553646981716156 
1026	 0.553840041160584 
1027	 0.554025232791901 
1028	 0.55421507358551 
1029	 0.554380834102631 
1030	 0.554563701152802 
1031	 0.554778814315796 
1032	 0.554962396621704 
1033	 0.555130183696747 
1034	 0.555346310138702 
1035	 0.555520236492157 
1036	 0.555687069892883 
1037	 0.555867254734039 
1038	 0.556033372879028 
1039	 0.556152701377869 
1040	 0.556323647499084 
1041	 0.556519985198975 
1042	 0.55668318271637 
1043	 0.556860983371735 
1044	 0.557022631168365 
1045	 0.557133972644806 
1046	 0.557304203510284 
1047	 0.557415187358856 
1048	 0.557499170303345 
1049	 0.557609856128693 
1050	 0.557694911956787 
1051	 0.55784022808075 
1052	 0.557997286319733 
1053	 0.55816125869751 
1054	 0.558347582817078 
1055	 0.558534204959869 
1056	 0.558749854564667 
1057	 0.558920204639435 
1058	 0.559084534645081 
1059	 0.559207141399384 
1060	 0.559291124343872 
1061	 0.559370398521423 
1062	 0.559512495994568 
1063	 0.559651851654053 
1064	 0.559787273406982 
1065	 0.55993515253067 
1066	 0.560024321079254 
1067	 0.560124278068542 
1068	 0.560269892215729 
1069	 0.560446321964264 
1070	 0.560621082782745 
1071	 0.560833632946014 
1072	 0.561015069484711 
1073	 0.561161875724792 
1074	 0.56127941608429 
1075	 0.561374127864838 
1076	 0.561508476734161 
1077	 0.561701655387878 
1078	 0.561888694763184 
1079	 0.562107264995575 
1080	 0.562312066555023 
1081	 0.562449634075165 
1082	 0.562625825405121 
1083	 0.562823534011841 
1084	 0.563014149665833 
1085	 0.563188970088959 
1086	 0.563346564769745 
1087	 0.563481330871582 
1088	 0.563613057136536 
1089	 0.563755810260773 
1090	 0.563946127891541 
1091	 0.564149498939514 
1092	 0.564314663410187 
1093	 0.564446449279785 
1094	 0.564542829990387 
1095	 0.564628124237061 
1096	 0.564748048782349 
1097	 0.564892649650574 
1098	 0.565031290054321 
1099	 0.56517505645752 
1100	 0.565317153930664 
1101	 0.565473258495331 
1102	 0.565633118152618 
1103	 0.56578141450882 
1104	 0.565934598445892 
1105	 0.566072881221771 
1106	 0.566181659698486 
1107	 0.566318809986115 
1108	 0.566456437110901 
1109	 0.566592872142792 
1110	 0.566744208335876 
1111	 0.56685084104538 
1112	 0.566962838172913 
1113	 0.567117929458618 
1114	 0.567264378070831 
1115	 0.567416191101074 
1116	 0.567569375038147 
1117	 0.567648708820343 
1118	 0.567762017250061 
1119	 0.567878425121307 
1120	 0.568012118339539 
1121	 0.5681471824646 
1122	 0.568318665027618 
1123	 0.568488955497742 
1124	 0.568613767623901 
1125	 0.568768262863159 
1126	 0.568915784358978 
1127	 0.569032728672028 
1128	 0.569140315055847 
1129	 0.569222509860992 
1130	 0.569301068782806 
1131	 0.569381177425385 
1132	 0.569446802139282 
1133	 0.569508254528046 
1134	 0.569559395313263 
1135	 0.569616079330444 
1136	 0.569680869579315 
1137	 0.569738328456879 
1138	 0.56979364156723 
1139	 0.569844186306 
1140	 0.569898545742035 
1141	 0.569928407669067 
1142	 0.569937884807587 
1143	 0.569948196411133 
1144	 0.569961369037628 
1145	 0.569962680339813 
1146	 0.569961309432983 
1147	 0.56994503736496 
1148	 0.569910228252411 
1149	 0.569859743118286 
1150	 0.569762408733368 
1151	 0.569654643535614 
1152	 0.569537818431854 
1153	 0.569386124610901 
1154	 0.56922721862793 
1155	 0.569081425666809 
1156	 0.568903744220734 
1157	 0.568676769733429 
1158	 0.568468332290649 
1159	 0.568247854709625 
1160	 0.568039536476135 
1161	 0.567837178707123 
1162	 0.567671716213226 
1163	 0.567548930644989 
1164	 0.567464292049408 
1165	 0.567454755306244 
1166	 0.5674929022789 
1167	 0.567606508731842 
1168	 0.567790567874908 
1169	 0.568016469478607 
1170	 0.568315744400024 
1171	 0.568631052970886 
1172	 0.569013595581055 
1173	 0.569365680217743 
1174	 0.569762885570526 
1175	 0.570092260837555 
1176	 0.570408821105957 
1177	 0.57067734003067 
1178	 0.570887267589569 
1179	 0.571099996566772 
1180	 0.571281731128693 
1181	 0.571432173252106 
1182	 0.571562886238098 
1183	 0.571657359600067 
1184	 0.57174950838089 
1185	 0.571845412254334 
1186	 0.571947813034058 
1187	 0.572070240974426 
1188	 0.572164535522461 
1189	 0.572234869003296 
1190	 0.572331309318542 
1191	 0.572437524795532 
1192	 0.572528541088104 
1193	 0.572630167007446 
1194	 0.572719693183899 
1195	 0.572778165340424 
1196	 0.572855591773987 
1197	 0.572932600975037 
1198	 0.573034107685089 
1199	 0.573131859302521 
1200	 0.573238968849182 
1201	 0.573377251625061 
1202	 0.573502600193024 
1203	 0.573645830154419 
1204	 0.573800563812256 
1205	 0.5739506483078 
1206	 0.574089407920837 
1207	 0.574266254901886 
1208	 0.57443779706955 
1209	 0.574663400650024 
1210	 0.574934184551239 
1211	 0.575213253498077 
1212	 0.575537860393524 
1213	 0.575855731964111 
1214	 0.576183497905731 
1215	 0.5765141248703 
1216	 0.576848924160004 
1217	 0.57718962430954 
1218	 0.577525615692139 
1219	 0.57788622379303 
1220	 0.578268349170685 
1221	 0.578671276569366 
1222	 0.579078018665314 
1223	 0.579485654830933 
1224	 0.579866349697113 
1225	 0.580228328704834 
1226	 0.58058375120163 
1227	 0.580929636955261 
1228	 0.581257402896881 
1229	 0.581570625305176 
1230	 0.581877887248993 
1231	 0.582163631916046 
1232	 0.582453906536102 
1233	 0.582747399806976 
1234	 0.583021581172943 
1235	 0.583293259143829 
1236	 0.583545386791229 
1237	 0.58376681804657 
1238	 0.583999454975128 
1239	 0.584232330322266 
1240	 0.584448516368866 
1241	 0.584659039974213 
1242	 0.584876477718353 
1243	 0.585093855857849 
1244	 0.585303127765656 
1245	 0.585512518882751 
1246	 0.585735857486725 
1247	 0.585936069488525 
1248	 0.58610737323761 
1249	 0.586310803890228 
1250	 0.586514711380005 
1251	 0.586733162403107 
1252	 0.586992859840393 
1253	 0.587209165096283 
1254	 0.587414920330048 
1255	 0.587613165378571 
1256	 0.587773859500885 
1257	 0.587959885597229 
1258	 0.5881667137146 
1259	 0.588353037834167 
1260	 0.588521242141724 
1261	 0.588711559772491 
1262	 0.588901817798615 
1263	 0.589100420475006 
1264	 0.589293777942657 
1265	 0.589511871337891 
1266	 0.589699864387512 
1267	 0.589866459369659 
1268	 0.590035617351532 
1269	 0.590195000171661 
1270	 0.590365827083588 
1271	 0.59055095911026 
1272	 0.590699911117554 
1273	 0.59083765745163 
1274	 0.59097546339035 
1275	 0.591069281101227 
1276	 0.591199576854706 
1277	 0.591356635093689 
1278	 0.591506958007813 
1279	 0.591668665409088 
1280	 0.591822385787964 
1281	 0.591975569725037 
1282	 0.592125296592712 
1283	 0.592264235019684 
1284	 0.592409670352936 
1285	 0.592556774616241 
1286	 0.59270977973938 
1287	 0.592843651771545 
1288	 0.592966735363007 
1289	 0.59310907125473 
1290	 0.593242883682251 
1291	 0.593391895294189 
1292	 0.593568384647369 
1293	 0.593722760677338 
1294	 0.593877732753754 
1295	 0.594011783599854 
1296	 0.59412145614624 
1297	 0.594253301620483 
1298	 0.594376683235168 
1299	 0.594509124755859 
1300	 0.594674289226532 
1301	 0.594808876514435 
1302	 0.594923138618469 
1303	 0.595041871070862 
1304	 0.595143795013428 
1305	 0.595258176326752 
1306	 0.595404326915741 
1307	 0.595510721206665 
1308	 0.595582604408264 
1309	 0.595672249794006 
1310	 0.595771610736847 
1311	 0.595852315425873 
1312	 0.595953047275543 
1313	 0.596091449260712 
1314	 0.5961953997612 
1315	 0.596288561820984 
1316	 0.596363723278046 
1317	 0.596431314945221 
1318	 0.596486806869507 
1319	 0.596513688564301 
1320	 0.596552193164825 
1321	 0.596606135368347 
1322	 0.596625566482544 
1323	 0.596640348434448 
1324	 0.59662401676178 
1325	 0.596589148044586 
1326	 0.596519291400909 
1327	 0.596415579319 
1328	 0.596300423145294 
1329	 0.596149861812592 
1330	 0.595996677875519 
1331	 0.595841705799103 
1332	 0.595665991306305 
1333	 0.595468103885651 
1334	 0.595262765884399 
1335	 0.595063626766205 
1336	 0.594839751720428 
1337	 0.594669818878174 
1338	 0.59451425075531 
1339	 0.594391524791718 
1340	 0.594296216964722 
1341	 0.594226717948914 
1342	 0.594176411628723 
1343	 0.594161808490753 
1344	 0.594176769256592 
1345	 0.594221234321594 
1346	 0.594311356544495 
1347	 0.594391286373138 
1348	 0.594484329223633 
1349	 0.594595849514008 
1350	 0.594725608825684 
1351	 0.594847619533539 
1352	 0.595005631446838 
1353	 0.595124244689941 
1354	 0.595203518867493 
1355	 0.595301866531372 
1356	 0.595396757125854 
1357	 0.5954909324646 
1358	 0.59561014175415 
1359	 0.595699071884155 
1360	 0.59578800201416 
1361	 0.595833539962769 
1362	 0.5958491563797 
1363	 0.595867335796356 
1364	 0.595868766307831 
1365	 0.595851063728333 
1366	 0.595824182033539 
1367	 0.595798194408417 
1368	 0.595733642578125 
1369	 0.595654010772705 
1370	 0.595536231994629 
1371	 0.595383584499359 
1372	 0.595218896865845 
1373	 0.595049262046814 
1374	 0.594809651374817 
1375	 0.59454357624054 
1376	 0.594223022460938 
1377	 0.593852519989014 
1378	 0.593418180942535 
1379	 0.592952966690063 
1380	 0.592405259609222 
1381	 0.591777622699738 
1382	 0.591096580028534 
1383	 0.590334057807922 
1384	 0.589550673961639 
1385	 0.588684260845184 
1386	 0.587844610214233 
1387	 0.586942732334137 
1388	 0.586129128932953 
1389	 0.585306406021118 
1390	 0.584590017795563 
1391	 0.583956718444824 
1392	 0.58337539434433 
1393	 0.582900404930115 
1394	 0.582525432109833 
1395	 0.582219898700714 
1396	 0.582033634185791 
1397	 0.581816673278809 
1398	 0.581691145896912 
1399	 0.581461012363434 
1400	 0.581244111061096 
1401	 0.580905199050903 
1402	 0.580531001091003 
1403	 0.580012857913971 
1404	 0.579388737678528 
1405	 0.578685879707336 
1406	 0.57787412405014 
1407	 0.576991677284241 
1408	 0.576002240180969 
1409	 0.574991285800934 
1410	 0.5738884806633 
1411	 0.572784185409546 
1412	 0.571629524230957 
1413	 0.570505738258362 
1414	 0.569348692893982 
1415	 0.568228363990784 
1416	 0.567080736160278 
1417	 0.566036939620972 
1418	 0.565005302429199 
1419	 0.564085602760315 
1420	 0.563242495059967 
1421	 0.562523305416107 
1422	 0.561883568763733 
1423	 0.561371088027954 
1424	 0.560980558395386 
1425	 0.560703873634338 
1426	 0.560551404953003 
