Wavelength	2b.001
350	 1.17795407772064 
351	 1.18338227272034 
352	 1.18011927604675 
353	 1.17426037788391 
354	 1.19372069835663 
355	 1.2058914899826 
356	 1.21343266963959 
357	 1.22484505176544 
358	 1.23995161056519 
359	 1.2399001121521 
360	 1.2308566570282 
361	 1.23181760311127 
362	 1.25280976295471 
363	 1.26891887187958 
364	 1.27114486694336 
365	 1.27959334850311 
366	 1.27232551574707 
367	 1.26502883434296 
368	 1.26876497268677 
369	 1.25252747535706 
370	 1.24443054199219 
371	 1.24877905845642 
372	 1.2566100358963 
373	 1.26408302783966 
374	 1.26492846012115 
375	 1.25904822349548 
376	 1.25452315807343 
377	 1.25254988670349 
378	 1.2560099363327 
379	 1.26455247402191 
380	 1.26675403118134 
381	 1.26569402217865 
382	 1.26679587364197 
383	 1.27438127994537 
384	 1.26983308792114 
385	 1.26439547538757 
386	 1.26722240447998 
387	 1.28044450283051 
388	 1.27979969978333 
389	 1.27161312103271 
390	 1.26863169670105 
391	 1.27163243293762 
392	 1.27422785758972 
393	 1.27363789081573 
394	 1.27030289173126 
395	 1.26701211929321 
396	 1.26869809627533 
397	 1.27467203140259 
398	 1.27489244937897 
399	 1.27301788330078 
400	 1.2738254070282 
401	 1.27969372272491 
402	 1.28245055675507 
403	 1.27865433692932 
404	 1.27392327785492 
405	 1.27866291999817 
406	 1.28074300289154 
407	 1.28114748001099 
408	 1.28209114074707 
409	 1.284428358078 
410	 1.28436720371246 
411	 1.28257298469543 
412	 1.28143966197968 
413	 1.28310966491699 
414	 1.28781163692474 
415	 1.29136157035828 
416	 1.28649687767029 
417	 1.28524076938629 
418	 1.28679847717285 
419	 1.28842794895172 
420	 1.28834569454193 
421	 1.28996121883392 
422	 1.29118371009827 
423	 1.28889834880829 
424	 1.28872120380402 
425	 1.291011095047 
426	 1.29330813884735 
427	 1.29059386253357 
428	 1.29029262065887 
429	 1.29140961170197 
430	 1.29180228710175 
431	 1.29198169708252 
432	 1.29181003570557 
433	 1.29228186607361 
434	 1.29433488845825 
435	 1.2922637462616 
436	 1.29054379463196 
437	 1.29158079624176 
438	 1.29306888580322 
439	 1.29239082336426 
440	 1.29172456264496 
441	 1.29346454143524 
442	 1.29459941387177 
443	 1.2938380241394 
444	 1.29214680194855 
445	 1.29214107990265 
446	 1.29402983188629 
447	 1.29521203041077 
448	 1.29450488090515 
449	 1.29489994049072 
450	 1.29466557502747 
451	 1.29447412490845 
452	 1.29545426368713 
453	 1.29584348201752 
454	 1.2963650226593 
455	 1.29735827445984 
456	 1.29850673675537 
457	 1.29657423496246 
458	 1.29643797874451 
459	 1.30054104328156 
460	 1.29829204082489 
461	 1.29819893836975 
462	 1.30052387714386 
463	 1.30098128318787 
464	 1.29932475090027 
465	 1.29794454574585 
466	 1.29861116409302 
467	 1.30189836025238 
468	 1.30163109302521 
469	 1.3007185459137 
470	 1.30273401737213 
471	 1.30136251449585 
472	 1.30173885822296 
473	 1.30347180366516 
474	 1.30190098285675 
475	 1.30159664154053 
476	 1.30248510837555 
477	 1.30366659164429 
478	 1.30427443981171 
479	 1.30357396602631 
480	 1.30296528339386 
481	 1.30410492420197 
482	 1.30431044101715 
483	 1.30457103252411 
484	 1.30473709106445 
485	 1.30311393737793 
486	 1.30168306827545 
487	 1.30196642875671 
488	 1.30404794216156 
489	 1.30418992042542 
490	 1.30427205562592 
491	 1.30398809909821 
492	 1.30220437049866 
493	 1.30279350280762 
494	 1.30369758605957 
495	 1.30340814590454 
496	 1.30248832702637 
497	 1.30203747749329 
498	 1.30228805541992 
499	 1.30299389362335 
500	 1.30348694324493 
501	 1.30337417125702 
502	 1.30312824249268 
503	 1.30383324623108 
504	 1.30342125892639 
505	 1.3032478094101 
506	 1.30399537086487 
507	 1.30313777923584 
508	 1.30259168148041 
509	 1.30250680446625 
510	 1.30232310295105 
511	 1.30240201950073 
512	 1.30234885215759 
513	 1.30194592475891 
514	 1.30125224590302 
515	 1.30191099643707 
516	 1.30208265781403 
517	 1.30045640468597 
518	 1.30099511146545 
519	 1.30057656764984 
520	 1.29943335056305 
521	 1.2999267578125 
