Wavelength	4d.001
350	 0.882623612880707 
351	 0.885748505592346 
352	 0.897255003452301 
353	 0.911611974239349 
354	 0.896294772624969 
355	 0.898609638214111 
356	 0.908601403236389 
357	 0.9121955037117 
358	 0.925227165222168 
359	 0.924299538135529 
360	 0.916576623916626 
361	 0.921976327896118 
362	 0.927101910114288 
363	 0.929168403148651 
364	 0.929027378559113 
365	 0.930969715118408 
366	 0.918081641197205 
367	 0.906129777431488 
368	 0.9078329205513 
369	 0.906992852687836 
370	 0.902595102787018 
371	 0.898208558559418 
372	 0.898744940757751 
373	 0.897361814975739 
374	 0.891342759132385 
375	 0.883251905441284 
376	 0.881647288799286 
377	 0.879449903964996 
378	 0.874241352081299 
379	 0.867249727249146 
380	 0.868579030036926 
381	 0.8589768409729 
382	 0.84673798084259 
383	 0.851725280284882 
384	 0.847529053688049 
385	 0.840586423873901 
386	 0.836699962615967 
387	 0.835261702537537 
388	 0.831344366073608 
389	 0.826726913452148 
390	 0.823199570178986 
391	 0.815025925636292 
392	 0.809916615486145 
393	 0.807208955287933 
394	 0.801388442516327 
395	 0.796673715114594 
396	 0.791251063346863 
397	 0.785188615322113 
398	 0.782646656036377 
399	 0.780540704727173 
400	 0.775952517986298 
401	 0.768162369728088 
402	 0.764231979846954 
403	 0.759636163711548 
404	 0.754287838935852 
405	 0.751063644886017 
406	 0.744546592235565 
407	 0.739695310592651 
408	 0.738137423992157 
409	 0.732726275920868 
410	 0.728438377380371 
411	 0.724406063556671 
412	 0.718842029571533 
413	 0.714259147644043 
414	 0.70998078584671 
415	 0.705890536308289 
416	 0.702477872371674 
417	 0.698901176452637 
418	 0.694936335086823 
419	 0.690803170204163 
420	 0.68736320734024 
421	 0.684450685977936 
422	 0.681138277053833 
423	 0.676631152629852 
424	 0.672788858413696 
425	 0.669703722000122 
426	 0.666918158531189 
427	 0.663582861423492 
428	 0.660110414028168 
429	 0.656653463840485 
430	 0.653368353843689 
431	 0.650614798069 
432	 0.647563457489014 
433	 0.644309878349304 
434	 0.641344606876373 
435	 0.63772851228714 
436	 0.634439527988434 
437	 0.631896734237671 
438	 0.629447281360626 
439	 0.626428842544556 
440	 0.623579680919647 
441	 0.621506929397583 
442	 0.618483304977417 
443	 0.615629374980927 
444	 0.613108396530151 
445	 0.610313892364502 
446	 0.607867777347565 
447	 0.605659306049347 
448	 0.603496193885803 
449	 0.60123610496521 
450	 0.599393486976624 
451	 0.597497761249542 
452	 0.594997644424438 
453	 0.593254506587982 
454	 0.591507434844971 
455	 0.589551985263824 
456	 0.587927401065826 
457	 0.586234629154205 
458	 0.584665775299072 
459	 0.58332347869873 
460	 0.581673681735992 
461	 0.580099284648895 
462	 0.578793287277222 
463	 0.577755451202393 
464	 0.576359510421753 
465	 0.574887275695801 
466	 0.573631644248962 
467	 0.572732508182526 
468	 0.572077929973602 
469	 0.571419060230255 
470	 0.570545673370361 
471	 0.569506764411926 
472	 0.568973779678345 
473	 0.568775296211243 
474	 0.568128526210785 
475	 0.567827641963959 
476	 0.567739486694336 
477	 0.567658066749573 
478	 0.567506790161133 
479	 0.567842304706573 
480	 0.568256080150604 
481	 0.568142116069794 
482	 0.56831282377243 
483	 0.568477690219879 
484	 0.568587422370911 
485	 0.568950593471527 
486	 0.56937050819397 
487	 0.569705784320831 
488	 0.569869995117188 
489	 0.569883167743683 
490	 0.569903016090393 
491	 0.569918751716614 
492	 0.569831311702728 
493	 0.56979101896286 
494	 0.569538593292236 
495	 0.56909716129303 
496	 0.569041907787323 
497	 0.568866193294525 
498	 0.568554222583771 
499	 0.568252682685852 
500	 0.568101763725281 
501	 0.567945003509521 
502	 0.567785382270813 
503	 0.567762315273285 
504	 0.567595779895782 
505	 0.567576766014099 
506	 0.567909300327301 
507	 0.568360209465027 
508	 0.568907499313354 
509	 0.569467544555664 
510	 0.569987118244171 
511	 0.570772588253021 
512	 0.571574628353119 
513	 0.572333991527557 
514	 0.573302328586578 
515	 0.574337303638458 
