Wavelength	Echave.047
350	 9.02481600642204E-02 
351	 8.33669230341911E-02 
352	 8.09565261006355E-02 
353	 0.080667182803154 
354	 7.61789828538895E-02 
355	 7.46332108974457E-02 
356	 0.078572191298008 
357	 8.48477482795715E-02 
358	 7.74108022451401E-02 
359	 7.09836781024933E-02 
360	 6.92053139209747E-02 
361	 6.93404898047447E-02 
362	 6.87756016850472E-02 
363	 0.06875179708004 
364	 6.81943967938423E-02 
365	 6.25221505761147E-02 
366	 6.37786313891411E-02 
367	 6.47883042693138E-02 
368	 5.97630888223648E-02 
369	 6.21841214597225E-02 
370	 6.25000894069672E-02 
371	 6.02545365691185E-02 
372	 5.97507730126381E-02 
373	 5.92349097132683E-02 
374	 5.82038834691048E-02 
375	 5.66942915320396E-02 
376	 5.52139952778816E-02 
377	 5.62087558209896E-02 
378	 5.67932985723019E-02 
379	 5.42659610509872E-02 
380	 0.050366573035717 
381	 5.21405674517155E-02 
382	 5.62016665935516E-02 
383	 0.054125964641571 
384	 5.12062683701515E-02 
385	 4.98244166374207E-02 
386	 5.01738265156746E-02 
387	 4.98633421957493E-02 
388	 5.09799011051655E-02 
389	 0.051757026463747 
390	 5.03713265061378E-02 
391	 4.79680933058262E-02 
392	 4.71007339656353E-02 
393	 4.75755333900452E-02 
394	 4.74876128137112E-02 
395	 4.72740568220615E-02 
396	 4.76113110780716E-02 
397	 4.82072532176971E-02 
398	 4.71250228583813E-02 
399	 4.63782474398613E-02 
400	 4.61953692138195E-02 
401	 4.60637584328651E-02 
402	 4.45888265967369E-02 
403	 4.44790571928024E-02 
404	 4.54946756362915E-02 
405	 4.53110300004482E-02 
406	 4.47498150169849E-02 
407	 0.044744998216629 
408	 4.52641099691391E-02 
409	 4.43721674382687E-02 
410	 4.40016649663448E-02 
411	 0.044081699103117 
412	 4.39974963665009E-02 
413	 4.38684709370136E-02 
414	 4.37551587820053E-02 
415	 4.36230041086674E-02 
416	 4.33711633086205E-02 
417	 4.32939790189266E-02 
418	 0.043306902050972 
419	 4.32523675262928E-02 
420	 4.29499037563801E-02 
421	 4.26186434924603E-02 
422	 4.25873994827271E-02 
423	 0.043041605502367 
424	 4.31010983884335E-02 
425	 4.30213436484337E-02 
426	 4.30227853357792E-02 
427	 4.31765392422676E-02 
428	 4.29568141698837E-02 
429	 4.28662113845348E-02 
430	 4.32425923645496E-02 
431	 4.33060303330421E-02 
432	 4.31287698447704E-02 
433	 4.29198853671551E-02 
434	 4.29487153887749E-02 
435	 4.32863272726536E-02 
436	 4.35178950428963E-02 
437	 4.35452498495579E-02 
438	 4.38414625823498E-02 
439	 4.37384583055973E-02 
440	 4.36193086206913E-02 
441	 4.39385026693344E-02 
442	 4.41691689193249E-02 
443	 4.43441681563854E-02 
444	 4.44789044559002E-02 
445	 4.45633754134178E-02 
446	 0.044523362070322 
447	 4.46478165686131E-02 
448	 4.50109578669071E-02 
449	 4.51164990663528E-02 
450	 4.51945848762989E-02 
451	 4.52509559690952E-02 
452	 4.52350415289402E-02 
453	 4.51776385307312E-02 
454	 0.045451607555151 
455	 4.59255166351795E-02 
456	 0.045924786478281 
457	 0.046062957495451 
458	 4.60951812565327E-02 
459	 4.59074079990387E-02 
460	 4.63670045137405E-02 
461	 4.64771129190922E-02 
462	 4.63583581149578E-02 
463	 4.66551706194878E-02 
464	 4.67365346848965E-02 
465	 4.67625483870506E-02 
466	 4.68628518283367E-02 
467	 4.69896011054516E-02 
468	 4.71337884664536E-02 
469	 4.72045354545116E-02 
470	 4.71900887787342E-02 
471	 4.75073084235191E-02 
472	 4.76299822330475E-02 
473	 4.75383177399635E-02 
474	 4.76216673851013E-02 
475	 0.047796618193388 
476	 4.79246377944946E-02 
477	 4.79628257453442E-02 
478	 4.81018163263798E-02 
479	 4.82461117208004E-02 
480	 4.83627617359161E-02 
481	 4.84549291431904E-02 
482	 4.86272647976875E-02 
483	 4.86307591199875E-02 
484	 4.85487580299377E-02 
485	 0.04885084182024 
486	 4.91862893104553E-02 
487	 4.94598522782326E-02 
488	 4.96707484126091E-02 
489	 4.99362498521805E-02 
490	 5.00329583883286E-02 
491	 5.01023381948471E-02 
492	 5.04361651837826E-02 
493	 5.05641736090183E-02 
494	 5.06869740784168E-02 
495	 5.09376600384712E-02 
496	 5.12132942676544E-02 
497	 5.14284074306488E-02 
498	 5.16121387481689E-02 
499	 5.18175363540649E-02 
500	 5.19962497055531E-02 
501	 5.22427894175053E-02 
502	 5.25570847094059E-02 
503	 5.28512932360172E-02 
504	 5.30529879033566E-02 
505	 5.32881580293179E-02 
506	 5.36177083849907E-02 
507	 0.05385871976614 
508	 5.41123375296593E-02 
509	 5.43708987534046E-02 
510	 5.45992627739906E-02 
511	 5.49074672162533E-02 
512	 5.52470535039902E-02 
513	 5.55583424866199E-02 
514	 5.57846687734127E-02 
515	 5.61736635863781E-02 
516	 5.65662905573845E-02 
517	 5.67982979118824E-02 
518	 5.70596121251583E-02 
519	 5.73971085250378E-02 
520	 0.057772483676672 
521	 0.058098591864109 
522	 5.84679134190083E-02 
523	 0.058801356703043 
524	 5.90963400900364E-02 
525	 5.95555044710636E-02 
526	 5.99947944283485E-02 
527	 6.03514276444912E-02 
528	 6.06387779116631E-02 
529	 6.10227845609188E-02 
530	 0.061421163380146 
531	 6.17960765957832E-02 
532	 6.21740594506264E-02 
533	 6.26260042190552E-02 
534	 6.30830228328705E-02 
535	 6.34872615337372E-02 
536	 6.38982877135277E-02 
537	 6.43655136227608E-02 
538	 6.48349225521088E-02 
539	 6.52165710926056E-02 
540	 6.56536445021629E-02 
541	 6.61407858133316E-02 
542	 6.66471645236015E-02 
543	 6.71322122216225E-02 
544	 6.76018670201302E-02 
545	 6.80489838123322E-02 
546	 6.84756115078926E-02 
547	 6.89310505986214E-02 
548	 6.94067403674126E-02 
549	 6.98936879634857E-02 
550	 0.070383258163929 
551	 7.08535984158516E-02 
552	 0.07133649289608 
553	 7.18498677015305E-02 
554	 7.23445639014244E-02 
555	 7.29026272892952E-02 
556	 7.34570994973183E-02 
557	 7.39023983478546E-02 
558	 7.44197592139244E-02 
559	 7.49734714627266E-02 
560	 7.55116641521454E-02 
561	 7.59910419583321E-02 
562	 7.65096247196198E-02 
563	 7.70017579197884E-02 
564	 0.077412560582161 
565	 7.79094025492668E-02 
566	 7.83484503626823E-02 
567	 7.87266567349434E-02 
568	 0.079144075512886 
569	 0.079549215734005 
570	 7.99288600683212E-02 
571	 8.02894234657288E-02 
572	 8.06637033820152E-02 
573	 8.10779854655266E-02 
574	 8.14857855439186E-02 
575	 8.18270295858383E-02 
576	 8.21542590856552E-02 
577	 8.24712589383125E-02 
578	 8.27798917889595E-02 
579	 0.083083488047123 
580	 8.34412351250649E-02 
581	 8.38235020637512E-02 
582	 8.41922983527184E-02 
583	 8.45470502972603E-02 
584	 0.084948442876339 
585	 8.53630006313324E-02 
586	 8.57146382331848E-02 
587	 8.61035585403442E-02 
588	 8.64334180951118E-02 
589	 8.66745188832283E-02 
590	 8.69369208812714E-02 
591	 8.71929526329041E-02 
592	 8.74655395746231E-02 
593	 8.77641886472702E-02 
594	 8.79860669374466E-02 
595	 8.81810635328293E-02 
596	 8.83995816111565E-02 
597	 8.86763110756874E-02 
598	 8.88505429029465E-02 
599	 8.90195667743683E-02 
600	 8.92593190073967E-02 
601	 8.94782617688179E-02 
602	 8.97041484713554E-02 
603	 8.99240076541901E-02 
604	 9.01177823543549E-02 
605	 0.090335488319397 
606	 9.05152708292007E-02 
607	 9.06601548194885E-02 
608	 9.08624529838562E-02 
609	 9.10121649503708E-02 
610	 9.11354050040245E-02 
611	 9.12748500704765E-02 
612	 9.14130583405495E-02 
613	 0.091504693031311 
614	 9.15710180997849E-02 
615	 9.16728526353836E-02 
616	 9.17887687683105E-02 
617	 9.19060409069061E-02 
618	 9.20078307390213E-02 
619	 9.20669585466385E-02 
620	 9.21281278133392E-02 
621	 9.22118276357651E-02 
622	 9.23120826482773E-02 
623	 9.23416987061501E-02 
624	 9.23923924565315E-02 
625	 9.24752280116081E-02 
626	 9.25213247537613E-02 
627	 9.25550386309624E-02 
628	 0.092595063149929 
629	 9.26465019583702E-02 
630	 9.26820486783981E-02 
631	 9.27181243896484E-02 
632	 9.27384123206139E-02 
633	 9.27297323942184E-02 
634	 9.28042382001877E-02 
635	 9.28413793444633E-02 
636	 9.28179547190666E-02 
637	 9.28540378808975E-02 
638	 9.29030552506447E-02 
639	 9.29268300533295E-02 
640	 9.29126143455505E-02 
641	 9.29229781031609E-02 
642	 9.29551348090172E-02 
643	 0.092991478741169 
644	 0.093006856739521 
645	 9.30030792951584E-02 
646	 9.30132418870926E-02 
647	 9.30475890636444E-02 
648	 9.30727571249008E-02 
649	 9.31180790066719E-02 
650	 9.31465402245522E-02 
651	 9.31297466158867E-02 
652	 9.31592658162117E-02 
653	 9.32014212012291E-02 
654	 9.32286009192467E-02 
655	 9.32268276810646E-02 
656	 0.0932587236166 
657	 9.32884067296982E-02 
658	 9.32954996824265E-02 
659	 9.33258682489395E-02 
660	 9.33703258633614E-02 
661	 9.34133529663086E-02 
662	 9.34473499655724E-02 
663	 9.35291945934296E-02 
664	 9.36091169714928E-02 
665	 0.093664675951004 
666	 9.37090888619423E-02 
667	 9.37757343053818E-02 
668	 9.38452407717705E-02 
669	 0.093901053071022 
670	 9.39608588814735E-02 
671	 9.40401181578636E-02 
672	 0.094145879149437 
673	 9.42683666944504E-02 
674	 9.43207070231438E-02 
675	 9.44140627980232E-02 
676	 9.45616587996483E-02 
677	 9.46417599916458E-02 
678	 9.47338491678238E-02 
679	 9.48383063077927E-02 
680	 0.09494948387146 
681	 9.50996875762939E-02 
682	 9.52658653259277E-02 
683	 9.54160317778587E-02 
684	 9.55252274870873E-02 
685	 9.56594869494438E-02 
686	 9.58061814308167E-02 
687	 9.59561765193939E-02 
688	 9.61181819438934E-02 
689	 9.62476506829262E-02 
690	 9.63678508996964E-02 
691	 9.65221226215363E-02 
692	 9.67608839273453E-02 
693	 9.69701409339905E-02 
694	 9.71293598413467E-02 
695	 9.72818657755852E-02 
696	 9.74401906132698E-02 
697	 9.75933447480202E-02 
698	 9.77485775947571E-02 
699	 9.79478657245636E-02 
700	 9.81422960758209E-02 
701	 9.83346998691559E-02 
702	 9.85304415225983E-02 
703	 9.86786335706711E-02 
704	 9.88674014806747E-02 
705	 9.90852192044258E-02 
706	 0.099254734814167 
707	 9.93974953889847E-02 
708	 9.95450019836426E-02 
709	 9.97221246361732E-02 
710	 9.99438092112541E-02 
711	 0.100098475813866 
712	 0.100222952663898 
713	 0.10038161277771 
714	 0.100548207759857 
715	 0.100709863007069 
716	 0.100861050188541 
717	 0.101001843810081 
718	 0.101131752133369 
719	 0.101244777441025 
720	 0.101345352828503 
721	 0.101455196738243 
722	 0.1015839651227 
723	 0.101717241108418 
724	 0.101840779185295 
725	 0.101978808641434 
726	 0.102094031870365 
727	 0.102210849523544 
728	 0.102381192147732 
729	 0.102458998560905 
730	 0.102517418563366 
731	 0.1026211977005 
732	 0.102774865925312 
733	 0.102864637970924 
734	 0.10294172167778 
735	 0.103076055645943 
736	 0.103210859000683 
737	 0.103306971490383 
738	 0.103406481444836 
739	 0.103585086762905 
740	 0.103700779378414 
741	 0.103785090148449 
742	 0.103878252208233 
743	 0.10399916023016 
744	 0.104135580360889 
745	 0.104255519807339 
746	 0.104349128901958 
747	 0.104500912129879 
748	 0.104626454412937 
749	 0.104724146425724 
750	 0.10483717918396 
751	 0.104942388832569 
752	 0.105045035481453 
753	 0.105148032307625 
754	 0.105248108506203 
755	 0.105365268886089 
756	 0.105483315885067 
757	 0.105581551790237 
758	 0.105647183954716 
759	 0.105737954378128 
760	 0.105856940150261 
761	 0.105976261198521 
762	 0.106065675616264 
763	 0.106156997382641 
764	 0.106263726949692 
765	 0.10637428611517 
766	 0.106482155621052 
767	 0.106600895524025 
768	 0.106731541454792 
769	 0.106836333870888 
770	 0.106943972408772 
771	 0.107055120170116 
772	 0.107164762914181 
773	 0.107291594147682 
774	 0.10742012411356 
775	 0.107541099190712 
776	 0.107654847204685 
777	 0.107790499925613 
778	 0.107940770685673 
779	 0.10807978361845 
780	 0.108159214258194 
781	 0.108273230493069 
782	 0.108419314026833 
783	 0.108565613627434 
784	 0.10868526995182 
785	 0.108829118311405 
786	 0.108985796570778 
787	 0.109115235507488 
788	 0.109259501099586 
789	 0.109403155744076 
790	 0.109532065689564 
791	 0.109642080962658 
792	 0.10978227853775 
793	 0.109934501349926 
794	 0.110076867043972 
795	 0.110219992697239 
796	 0.110313892364502 
797	 0.11041571199894 
798	 0.110589593648911 
799	 0.110726952552795 
800	 0.110856346786022 
801	 0.110979951918125 
802	 0.11107911169529 
803	 0.111173287034035 
804	 0.111289247870445 
805	 0.111432358622551 
806	 0.111576057970524 
807	 0.111715406179428 
808	 0.111853636801243 
809	 0.111989833414555 
810	 0.112099438905716 
811	 0.112221352756023 
812	 0.112361662089825 
813	 0.112509734928608 
814	 0.112660929560661 
815	 0.11279235035181 
816	 0.112913273274899 
817	 0.113058343529701 
818	 0.113202139735222 
819	 0.113354794681072 
820	 0.113513834774494 
821	 0.11364883929491 
822	 0.113767765462399 
823	 0.113903723657131 
824	 0.114074625074863 
825	 0.114231958985329 
826	 0.114383816719055 
827	 0.114539787173271 
828	 0.11470752209425 
829	 0.114876516163349 
830	 0.115045830607414 
831	 0.115207716822624 
832	 0.11535082757473 
833	 0.115497432649136 
834	 0.115627408027649 
835	 0.115749590098858 
836	 0.115924432873726 
837	 0.11608374863863 
838	 0.11623352766037 
839	 0.116393178701401 
840	 0.11656528711319 
841	 0.116736486554146 
842	 0.116892740130425 
843	 0.117029905319214 
844	 0.117187656462193 
845	 0.117334097623825 
846	 0.117471903562546 
847	 0.117626816034317 
848	 0.117772690951824 
849	 0.117898747324944 
850	 0.118015505373478 
