Wavelength	Echave.006
350	 0.183345034718513 
351	 0.175210073590279 
352	 0.168820559978485 
353	 0.163640320301056 
354	 0.159060329198837 
355	 0.152689635753632 
356	 0.145592540502548 
357	 0.140489503741264 
358	 0.143327176570892 
359	 0.138752803206444 
360	 0.130941823124886 
361	 0.131883308291435 
362	 0.128493055701256 
363	 0.125295549631119 
364	 0.12335579842329 
365	 0.117326349020004 
366	 0.114273361861706 
367	 0.111669018864632 
368	 0.107274301350117 
369	 0.107130281627178 
370	 0.107356548309326 
371	 0.105245649814606 
372	 0.100033387541771 
373	 0.100084595382214 
374	 0.100404731929302 
375	 9.83273833990097E-02 
376	 9.62536782026291E-02 
377	 9.70761775970459E-02 
378	 9.66191664338112E-02 
379	 9.20139625668526E-02 
380	 9.07087773084641E-02 
381	 8.98044854402542E-02 
382	 8.92677083611488E-02 
383	 9.02383252978325E-02 
384	 8.82091149687767E-02 
385	 8.57006683945656E-02 
386	 0.084023229777813 
387	 0.081449069082737 
388	 8.12209472060204E-02 
389	 8.19471329450607E-02 
390	 8.14149007201195E-02 
391	 7.91787058115005E-02 
392	 7.65693485736847E-02 
393	 7.51176029443741E-02 
394	 7.59182274341583E-02 
395	 0.075523629784584 
396	 7.47125893831253E-02 
397	 7.40161538124084E-02 
398	 7.25451186299324E-02 
399	 7.20464289188385E-02 
400	 7.15675428509712E-02 
401	 7.00540766119957E-02 
402	 6.92536160349846E-02 
403	 6.90149739384651E-02 
404	 6.88361898064613E-02 
405	 6.81176409125328E-02 
406	 6.77595734596252E-02 
407	 6.75635784864426E-02 
408	 6.72101527452469E-02 
409	 6.63905069231987E-02 
410	 6.59754946827888E-02 
411	 6.57818764448166E-02 
412	 6.53996840119362E-02 
413	 6.51136487722397E-02 
414	 6.53211697936058E-02 
415	 6.55555725097656E-02 
416	 6.47093132138252E-02 
417	 6.41090050339699E-02 
418	 6.39873147010803E-02 
419	 6.41002133488655E-02 
420	 0.063512995839119 
421	 6.38709291815758E-02 
422	 6.44818916916847E-02 
423	 6.40466585755348E-02 
424	 6.38794451951981E-02 
425	 6.38512894511223E-02 
426	 6.38681650161743E-02 
427	 6.40007331967354E-02 
428	 6.43524080514908E-02 
429	 6.44311904907227E-02 
430	 6.40760362148285E-02 
431	 6.44700974225998E-02 
432	 6.47266581654549E-02 
433	 6.48064315319061E-02 
434	 6.50987476110458E-02 
435	 6.52666315436363E-02 
436	 6.54705911874771E-02 
437	 6.57815262675285E-02 
438	 6.60639032721519E-02 
439	 0.066175177693367 
440	 6.62801042199135E-02 
441	 6.65828585624695E-02 
442	 0.067089706659317 
443	 6.73292353749275E-02 
444	 6.73942416906357E-02 
445	 6.77909627556801E-02 
446	 6.80972635746002E-02 
447	 6.84845894575119E-02 
448	 6.89785405993462E-02 
449	 6.90442472696304E-02 
450	 6.94184228777885E-02 
451	 6.99314102530479E-02 
452	 7.01449140906334E-02 
453	 7.02265352010727E-02 
454	 7.06816986203194E-02 
455	 7.13377222418785E-02 
456	 7.13020116090775E-02 
457	 7.17404410243034E-02 
458	 7.22039416432381E-02 
459	 0.072271004319191 
460	 7.26676434278488E-02 
461	 0.073090136051178 
462	 7.34608843922615E-02 
463	 0.073805145919323 
464	 7.39065781235695E-02 
465	 7.41631463170052E-02 
466	 7.46657848358154E-02 
467	 7.49413222074509E-02 
468	 7.53251388669014E-02 
469	 7.57179409265518E-02 
470	 7.59702622890472E-02 
471	 7.62250870466232E-02 
472	 7.66002386808395E-02 
473	 7.69850537180901E-02 
474	 7.71273747086525E-02 
475	 0.077460490167141 
476	 0.077857717871666 
477	 7.81656056642532E-02 
478	 7.83601626753807E-02 
479	 0.078623354434967 
480	 7.89361149072647E-02 
481	 7.92297944426537E-02 
482	 7.97116532921791E-02 
483	 0.079964242875576 
484	 0.080018550157547 
485	 8.04413333535194E-02 
486	 0.080880418419838 
487	 8.12862440943718E-02 
488	 8.16635638475418E-02 
489	 8.19712281227112E-02 
490	 8.22834745049477E-02 
491	 8.26158598065376E-02 
492	 8.29532146453857E-02 
493	 8.33539739251137E-02 
494	 8.37540104985237E-02 
495	 8.41475799679756E-02 
496	 0.084654338657856 
497	 8.51036012172699E-02 
498	 8.54811668395996E-02 
499	 8.58491882681847E-02 
500	 8.63751024007797E-02 
501	 8.68155360221863E-02 
502	 8.72051194310188E-02 
503	 8.78078490495682E-02 
504	 8.81910845637321E-02 
505	 8.85683596134186E-02 
506	 8.91042128205299E-02 
507	 8.95719900727272E-02 
508	 8.99841263890266E-02 
509	 9.04369354248047E-02 
510	 9.10224691033363E-02 
511	 9.14926379919052E-02 
512	 9.19627994298935E-02 
513	 9.24821346998215E-02 
514	 9.29740145802498E-02 
515	 0.093554325401783 
516	 9.41242650151253E-02 
517	 9.46022048592567E-02 
518	 9.51651781797409E-02 
519	 0.095692366361618 
520	 9.61812436580658E-02 
521	 9.67167615890503E-02 
522	 9.73887890577316E-02 
523	 9.79902595281601E-02 
524	 9.84631702303886E-02 
525	 9.91249606013298E-02 
526	 9.97935086488724E-02 
527	 0.100417606532574 
528	 0.101008050143719 
529	 0.101663202047348 
530	 0.102329276502132 
531	 0.102987580001354 
532	 0.103665225207806 
533	 0.104374811053276 
534	 0.105083346366882 
535	 0.105780087411404 
536	 0.106549724936485 
537	 0.107332199811935 
538	 0.108139798045158 
539	 0.109007075428963 
540	 0.109767474234104 
541	 0.110565789043903 
542	 0.111436560750008 
543	 0.112175583839417 
544	 0.112971268594265 
545	 0.113824136555195 
546	 0.114682719111443 
547	 0.115547582507133 
548	 0.116373725235462 
549	 0.11717164516449 
550	 0.117997273802757 
551	 0.118783317506313 
552	 0.119638592004776 
553	 0.120623767375946 
554	 0.121594458818436 
555	 0.122653283178806 
556	 0.123785078525543 
557	 0.12493658810854 
558	 0.126201152801514 
559	 0.127605631947517 
560	 0.129111170768738 
561	 0.130607739090919 
562	 0.131965577602386 
563	 0.133255779743195 
564	 0.134599015116692 
565	 0.136043459177017 
566	 0.137573257088661 
567	 0.139173150062561 
568	 0.140827938914299 
569	 0.142507910728455 
570	 0.144133523106575 
571	 0.145687371492386 
572	 0.14728282392025 
573	 0.148943156003952 
574	 0.150650456547737 
575	 0.15239679813385 
576	 0.154338911175728 
577	 0.156381487846375 
578	 0.158483102917671 
579	 0.160682171583176 
580	 0.163033321499825 
581	 0.165496915578842 
582	 0.168000504374504 
583	 0.170442581176758 
