Wavelength	Echave.114
350	 0.102943085134029 
351	 0.102405309677124 
352	 0.101022772490978 
353	 9.59613844752312E-02 
354	 0.099814236164093 
355	 9.09239798784256E-02 
356	 0.08623456209898 
357	 9.69425067305565E-02 
358	 9.30091738700867E-02 
359	 8.79015177488327E-02 
360	 8.61832424998283E-02 
361	 8.71298760175705E-02 
362	 8.81116688251495E-02 
363	 8.72405394911766E-02 
364	 8.53602513670921E-02 
365	 8.65259170532227E-02 
366	 8.39462950825691E-02 
367	 8.06413441896439E-02 
368	 8.00320729613304E-02 
369	 7.93319642543793E-02 
370	 7.92951211333275E-02 
371	 7.89221525192261E-02 
372	 7.69711583852768E-02 
373	 7.85140246152878E-02 
374	 7.93739557266235E-02 
375	 0.07738047093153 
376	 7.42819607257843E-02 
377	 7.59483575820923E-02 
378	 7.79183655977249E-02 
379	 7.61176571249962E-02 
380	 7.71764516830444E-02 
381	 7.76417329907417E-02 
382	 7.70753622055054E-02 
383	 7.67799317836761E-02 
384	 7.59802684187889E-02 
385	 7.50454366207123E-02 
386	 7.44334012269974E-02 
387	 7.44086727499962E-02 
388	 7.79525637626648E-02 
389	 8.11631977558136E-02 
390	 7.99834951758385E-02 
391	 7.58034661412239E-02 
392	 7.46214613318443E-02 
393	 0.076208733022213 
394	 7.64576941728592E-02 
395	 7.70166218280792E-02 
396	 7.70445689558983E-02 
397	 7.64219015836716E-02 
398	 7.66327232122421E-02 
399	 7.60101452469826E-02 
400	 7.52397999167442E-02 
401	 7.52944797277451E-02 
402	 7.54791498184204E-02 
403	 7.60329365730286E-02 
404	 7.63074681162834E-02 
405	 7.52364546060562E-02 
406	 7.48589783906937E-02 
407	 7.58043751120567E-02 
408	 7.72680789232254E-02 
409	 7.60884806513786E-02 
410	 7.57974609732628E-02 
411	 7.57896155118942E-02 
412	 7.47099593281746E-02 
413	 0.074385441839695 
414	 7.43575766682625E-02 
415	 7.40731433033943E-02 
416	 7.31058195233345E-02 
417	 7.32041597366333E-02 
418	 7.39860758185387E-02 
419	 7.46112391352654E-02 
420	 7.40472301840782E-02 
421	 7.37158209085464E-02 
422	 0.073947049677372 
423	 7.44138956069946E-02 
424	 7.38203153014183E-02 
425	 7.34632611274719E-02 
426	 7.37988650798798E-02 
427	 7.41346105933189E-02 
428	 7.42961466312408E-02 
429	 7.42630437016487E-02 
430	 7.41650313138962E-02 
431	 7.44288936257362E-02 
432	 0.074452705681324 
433	 7.42094218730927E-02 
434	 7.40349665284157E-02 
435	 0.074352353811264 
436	 7.47284665703774E-02 
437	 7.49668031930923E-02 
438	 7.53949880599976E-02 
439	 7.56062418222427E-02 
440	 7.55133032798767E-02 
