Wavelength	Echave.067
350	 0.134534254670143 
351	 0.125606417655945 
352	 0.119072295725346 
353	 0.115941055119038 
354	 0.107404433190823 
355	 0.100862286984921 
356	 0.100809372961521 
357	 0.105880297720432 
358	 0.100876949727535 
359	 9.40058082342148E-02 
360	 8.89103338122368E-02 
361	 8.63781347870827E-02 
362	 8.48144516348839E-02 
363	 0.084432378411293 
364	 8.40605497360229E-02 
365	 8.05927515029907E-02 
366	 7.82047212123871E-02 
367	 7.72449374198914E-02 
368	 7.63570070266724E-02 
369	 7.17514455318451E-02 
370	 6.87444135546684E-02 
371	 0.067933976650238 
372	 6.70942589640617E-02 
373	 6.42839968204498E-02 
374	 6.41026422381401E-02 
375	 6.65270686149597E-02 
376	 6.45020231604576E-02 
377	 6.12879917025566E-02 
378	 5.92152699828148E-02 
379	 5.91890029609203E-02 
380	 5.81846795976162E-02 
381	 5.75133115053177E-02 
382	 0.05746990442276 
383	 5.74222058057785E-02 
384	 5.41138201951981E-02 
385	 5.23129589855671E-02 
386	 5.30311390757561E-02 
387	 5.05791753530502E-02 
388	 5.03555051982403E-02 
389	 0.051497794687748 
390	 5.15508837997913E-02 
391	 4.83023598790169E-02 
392	 4.69130203127861E-02 
393	 4.72993850708008E-02 
394	 4.61108535528183E-02 
395	 4.46075610816479E-02 
396	 4.43327389657497E-02 
397	 4.52478416264057E-02 
398	 4.48501631617546E-02 
399	 4.36395369470119E-02 
400	 4.27377223968506E-02 
401	 4.27258014678955E-02 
402	 4.09775152802467E-02 
403	 4.07480001449585E-02 
404	 4.14607487618923E-02 
405	 3.99963334202766E-02 
406	 3.97207997739315E-02 
407	 4.00592386722565E-02 
408	 4.01499755680561E-02 
409	 3.96368764340878E-02 
410	 3.93909178674221E-02 
411	 3.92299368977547E-02 
412	 3.87810580432415E-02 
413	 3.85697670280933E-02 
414	 3.82071025669575E-02 
415	 3.77557277679443E-02 
416	 3.76786291599274E-02 
417	 3.76122854650021E-02 
418	 3.74066717922688E-02 
419	 3.71043533086777E-02 
420	 3.70759777724743E-02 
421	 3.71002703905106E-02 
422	 0.037266094237566 
423	 3.76717410981655E-02 
424	 3.77114117145538E-02 
425	 3.76651138067245E-02 
426	 3.77153903245926E-02 
427	 3.78529354929924E-02 
428	 3.79997454583645E-02 
429	 3.80454510450363E-02 
430	 3.80617342889309E-02 
431	 3.87145765125752E-02 
432	 3.91261950135231E-02 
433	 3.90713326632977E-02 
434	 3.88220921158791E-02 
435	 0.039442028850317 
436	 4.01202216744423E-02 
437	 4.04412224888802E-02 
438	 4.09201718866825E-02 
439	 4.11764942109585E-02 
440	 4.13953848183155E-02 
441	 4.17937152087688E-02 
442	 4.20185700058937E-02 
443	 4.24796268343925E-02 
444	 4.30863238871098E-02 
445	 4.33847345411778E-02 
446	 0.043802622705698 
447	 0.044356856495142 
448	 4.49482835829258E-02 
449	 4.53911609947681E-02 
450	 4.56320270895958E-02 
451	 4.58992123603821E-02 
452	 4.64424379169941E-02 
453	 4.69023175537586E-02 
454	 4.73785772919655E-02 
455	 4.78607155382633E-02 
456	 4.81947362422943E-02 
457	 4.86184358596802E-02 
458	 4.90730218589306E-02 
459	 0.049509521573782 
460	 5.01231402158737E-02 
461	 5.06622791290283E-02 
462	 5.11788725852966E-02 
463	 5.18252849578857E-02 
464	 5.20369485020638E-02 
465	 5.23715876042843E-02 
466	 5.30186705291271E-02 
467	 5.34237734973431E-02 
468	 5.39111010730267E-02 
469	 5.44420070946217E-02 
470	 5.49197308719158E-02 
471	 5.54365776479244E-02 
472	 5.59374615550041E-02 
473	 5.63430897891521E-02 
474	 5.65956830978394E-02 
475	 0.057187020778656 
476	 5.78285157680511E-02 
477	 5.83133585751057E-02 
478	 5.89146912097931E-02 
479	 5.93801625072956E-02 
480	 5.97607642412186E-02 
481	 0.060227032750845 
482	 6.08928650617599E-02 
483	 6.15185461938381E-02 
484	 6.20285198092461E-02 
485	 6.25583305954933E-02 
486	 6.31466507911682E-02 
487	 6.38169720768929E-02 
488	 6.45341351628304E-02 
489	 6.51134476065636E-02 
490	 6.57249465584755E-02 
491	 6.63772225379944E-02 
492	 6.69949427247047E-02 
493	 0.067673422396183 
494	 6.84185698628426E-02 
495	 6.91876336932182E-02 
496	 6.98739364743233E-02 
497	 7.05879107117653E-02 
498	 7.13578313589096E-02 
499	 7.21744522452354E-02 
500	 7.29941502213478E-02 
501	 7.38174393773079E-02 
502	 7.46630132198334E-02 
503	 7.55554884672165E-02 
504	 7.63247087597847E-02 
505	 7.71470740437508E-02 
506	 7.81174674630165E-02 
507	 7.89846032857895E-02 
508	 7.99084380269051E-02 
509	 8.08774679899216E-02 
510	 8.18140804767609E-02 
511	 8.27219933271408E-02 
512	 8.37159603834152E-02 
513	 8.47682654857636E-02 
514	 0.085660807788372 
515	 8.67205932736397E-02 
516	 8.78566354513168E-02 
517	 8.89132395386696E-02 
518	 8.98855999112129E-02 
519	 9.09870192408562E-02 
520	 9.22194123268127E-02 
521	 9.34328660368919E-02 
522	 9.45962741971016E-02 
523	 9.57705676555634E-02 
524	 9.69958230853081E-02 
525	 9.82378721237183E-02 
526	 0.09956955909729 
527	 0.100909024477005 
528	 0.102156832814217 
529	 0.103428512811661 
530	 0.10477801412344 
531	 0.106205306947231 
532	 0.107655704021454 
533	 0.10910802334547 
534	 0.110586270689964 
535	 0.11210809648037 
536	 0.113647513091564 
537	 0.115167438983917 
538	 0.116683080792427 
539	 0.118236027657986 
540	 0.11978642642498 
541	 0.121348060667515 
542	 0.122917398810387 
543	 0.124449834227562 
544	 0.12601026892662 
545	 0.12754862010479 
546	 0.129010990262032 
547	 0.130492717027664 
548	 0.131972163915634 
549	 0.13342210650444 
550	 0.134814813733101 
551	 0.136189118027687 
552	 0.13757660984993 
553	 0.138983830809593 
554	 0.140360683202744 
555	 0.141723468899727 
556	 0.143070265650749 
557	 0.144398778676987 
558	 0.145758047699928 
559	 0.147122174501419 
560	 0.148475080728531 
561	 0.149827748537064 
562	 0.151176124811172 
563	 0.152454853057861 
564	 0.153643682599068 
565	 0.154948830604553 
566	 0.15625849366188 
567	 0.157493591308594 
568	 0.158619895577431 
569	 0.159770533442497 
570	 0.160936117172241 
571	 0.162099659442902 
572	 0.163285091519356 
573	 0.16443045437336 
574	 0.165497109293938 
575	 0.166476249694824 
576	 0.167440578341484 
577	 0.168383166193962 
578	 0.169322222471237 
579	 0.17030842602253 
580	 0.171352833509445 
581	 0.172464624047279 
582	 0.173648059368134 
583	 0.174901708960533 
584	 0.176181063055992 
585	 0.177426710724831 
586	 0.178587213158607 
587	 0.179747387766838 
588	 0.180854320526123 
589	 0.181883066892624 
590	 0.182876721024513 
591	 0.18381766974926 
592	 0.184694796800613 
593	 0.185508981347084 
594	 0.186287373304367 
595	 0.187091931700706 
596	 0.187930390238762 
597	 0.188761711120605 
598	 0.189595848321915 
599	 0.190454646945 
600	 0.191351115703583 
601	 0.192263975739479 
602	 0.193226620554924 
603	 0.194212153553963 
604	 0.195170998573303 
605	 0.196116432547569 
606	 0.196996554732323 
607	 0.19783490896225 
608	 0.198749348521233 
609	 0.199615374207497 
610	 0.200416058301926 
611	 0.201180249452591 
612	 0.201990202069283 
613	 0.202735960483551 
614	 0.203429743647575 
615	 0.204160109162331 
616	 0.204897776246071 
617	 0.205663591623306 
618	 0.206438273191452 
619	 0.207119032740593 
620	 0.207838714122772 
621	 0.20855587720871 
622	 0.209210366010666 
623	 0.209941238164902 
624	 0.210694223642349 
625	 0.211424380540848 
626	 0.212107166647911 
627	 0.212789565324783 
628	 0.213477566838264 
629	 0.214173033833504 
630	 0.214893937110901 
631	 0.215571448206902 
632	 0.216219648718834 
633	 0.216893285512924 
634	 0.217647880315781 
635	 0.218335002660751 
636	 0.218943551182747 
637	 0.219648867845535 
638	 0.220317035913467 
639	 0.220968142151833 
640	 0.221646592020988 
641	 0.22235344350338 
642	 0.223068654537201 
643	 0.223763406276703 
644	 0.22441965341568 
645	 0.225160911679268 
646	 0.225853234529495 
647	 0.226458534598351 
648	 0.227141186594963 
649	 0.227888181805611 
650	 0.228628605604172 
651	 0.229306951165199 
652	 0.230031207203865 
653	 0.230745762586594 
654	 0.231433928012848 
655	 0.232117116451263 
656	 0.232842400670052 
657	 0.233545109629631 
658	 0.234206408262253 
659	 0.234942480921745 
660	 0.235708013176918 
661	 0.23645506799221 
662	 0.237151846289635 
663	 0.237866699695587 
664	 0.238601192831993 
665	 0.239352703094482 
666	 0.240118160843849 
667	 0.240886896848679 
