Wavelength	Echave.052
350	 0.102190583944321 
351	 9.17982459068298E-02 
352	 9.24375802278519E-02 
353	 9.68715995550156E-02 
354	 8.48792195320129E-02 
355	 7.80471414327621E-02 
356	 7.88840651512146E-02 
357	 8.39123204350472E-02 
358	 8.77821296453476E-02 
359	 8.34746435284615E-02 
360	 7.78866782784462E-02 
361	 8.21844711899757E-02 
362	 8.07711705565453E-02 
363	 7.60629400610924E-02 
364	 7.25447088479996E-02 
365	 7.50064849853516E-02 
366	 7.55215585231781E-02 
367	 7.18303918838501E-02 
368	 6.56826570630074E-02 
369	 6.60689100623131E-02 
370	 6.73739537596703E-02 
371	 6.72519877552986E-02 
372	 6.55870959162712E-02 
373	 6.34688436985016E-02 
374	 6.36153072118759E-02 
375	 6.55334815382957E-02 
376	 6.43205270171165E-02 
377	 6.40741884708405E-02 
378	 6.40630647540092E-02 
379	 6.27246424555779E-02 
380	 5.92696666717529E-02 
381	 5.96456862986088E-02 
382	 6.26935735344887E-02 
383	 6.32643848657608E-02 
384	 6.10459260642529E-02 
385	 6.05440139770508E-02 
386	 6.18900917470455E-02 
387	 5.80491833388805E-02 
388	 5.73773309588432E-02 
389	 5.90398423373699E-02 
390	 6.00580647587776E-02 
391	 5.91806955635548E-02 
392	 5.88140115141869E-02 
393	 5.94933368265629E-02 
394	 6.02982230484486E-02 
395	 5.92783875763416E-02 
396	 5.87967373430729E-02 
397	 5.95432743430138E-02 
398	 5.86522296071053E-02 
399	 5.81550002098084E-02 
400	 5.84622509777546E-02 
401	 5.91421388089657E-02 
402	 5.82697317004204E-02 
403	 5.85747621953487E-02 
404	 5.94408325850964E-02 
405	 5.81369660794735E-02 
406	 5.89818954467773E-02 
407	 6.00781477987766E-02 
408	 6.00329898297787E-02 
409	 6.00233152508736E-02 
410	 6.00707046687603E-02 
411	 6.00987300276756E-02 
412	 6.00156001746655E-02 
413	 0.059959065169096 
414	 6.00588694214821E-02 
415	 6.02585822343826E-02 
416	 6.03497959673405E-02 
417	 6.02447204291821E-02 
418	 6.03271052241325E-02 
419	 6.06347173452377E-02 
420	 6.01835064589977E-02 
421	 6.00793994963169E-02 
422	 6.04012683033943E-02 
423	 6.07201159000397E-02 
424	 6.03416450321674E-02 
425	 5.99375367164612E-02 
426	 5.98695129156113E-02 
427	 6.00301474332809E-02 
428	 0.060156237334013 
429	 6.00534416735172E-02 
430	 5.97225874662399E-02 
431	 5.96321672201157E-02 
432	 5.94958551228046E-02 
433	 5.92629797756672E-02 
434	 5.90088739991188E-02 
435	 5.86006678640842E-02 
436	 5.85587248206139E-02 
437	 0.058861467987299 
438	 5.85714317858219E-02 
439	 5.84112629294395E-02 
440	 5.81742227077484E-02 
441	 5.76142035424709E-02 
442	 0.057370413094759 
443	 0.057349368929863 
444	 5.73650896549225E-02 
445	 5.72047121822834E-02 
446	 5.71162886917591E-02 
447	 5.70784211158752E-02 
448	 5.69507852196693E-02 
449	 5.63520304858685E-02 
450	 5.62120489776134E-02 
451	 5.63123300671577E-02 
452	 5.60843944549561E-02 
453	 0.055787269026041 
454	 5.57135753333569E-02 
455	 5.57713806629181E-02 
456	 5.54649978876114E-02 
457	 5.52706010639668E-02 
458	 0.055070873349905 
459	 5.47556430101395E-02 
460	 5.46345897018909E-02 
461	 5.44355362653732E-02 
462	 5.42721077799797E-02 
463	 5.43705448508263E-02 
464	 0.053959958255291 
465	 5.36557547748089E-02 
466	 5.37033826112747E-02 
467	 5.35584129393101E-02 
468	 5.34001477062702E-02 
469	 5.31984716653824E-02 
470	 5.29229231178761E-02 
471	 5.27340173721313E-02 
472	 5.26399873197079E-02 
473	 5.24568818509579E-02 
474	 5.19207715988159E-02 
475	 5.18480725586414E-02 
476	 5.18841557204723E-02 
477	 0.051702369004488 
478	 5.14422282576561E-02 
479	 5.13157770037651E-02 
480	 0.051217395812273 
481	 5.09690828621387E-02 
482	 5.08354976773262E-02 
483	 5.06939738988876E-02 
484	 5.05267381668091E-02 
485	 5.04619888961315E-02 
486	 5.02660572528839E-02 
487	 5.01177832484245E-02 
488	 5.01307509839535E-02 
489	 4.99300472438335E-02 
490	 4.96858470141888E-02 
491	 4.95089925825596E-02 
492	 4.94426488876343E-02 
493	 4.92491573095322E-02 
494	 4.90690916776657E-02 
495	 4.89775724709034E-02 
496	 4.88689690828323E-02 
497	 4.87578213214874E-02 
498	 4.86466772854328E-02 
499	 4.85142506659031E-02 
500	 4.82299216091633E-02 
501	 4.79644238948822E-02 
502	 4.78005073964596E-02 
503	 0.047720231115818 
504	 4.75020483136177E-02 
505	 4.73418608307838E-02 
506	 4.73331734538078E-02 
507	 4.71512451767921E-02 
508	 4.68506366014481E-02 
509	 0.04656832665205 
510	 4.64366003870964E-02 
511	 4.62266243994236E-02 
512	 4.60487715899944E-02 
513	 4.59215305745602E-02 
514	 4.57087010145187E-02 
515	 4.55401316285133E-02 
516	 0.045342568308115 
517	 4.50646989047527E-02 
518	 4.49159704148769E-02 
519	 4.47469428181648E-02 
520	 4.45493198931217E-02 
521	 4.44109067320824E-02 
522	 0.044292863458395 
523	 4.41418848931789E-02 
524	 4.39399145543575E-02 
525	 0.043733436614275 
526	 4.35590073466301E-02 
527	 4.33938503265381E-02 
528	 4.32033725082874E-02 
529	 4.30297031998634E-02 
530	 4.28750291466713E-02 
531	 4.27183397114277E-02 
532	 4.25196625292301E-02 
533	 4.23285812139511E-02 
534	 0.042181134223938 
535	 0.042075727134943 
536	 4.19193804264069E-02 
537	 4.17425408959389E-02 
538	 4.15809601545334E-02 
539	 4.14592809975147E-02 
540	 4.12709675729275E-02 
541	 4.10831943154335E-02 
542	 0.040945690125227 
