Wavelength	Echave.069
350	 9.00655537843704E-02 
351	 8.48187729716301E-02 
352	 8.40213298797607E-02 
353	 8.36487486958504E-02 
354	 7.45042711496353E-02 
355	 6.98298737406731E-02 
356	 6.92442879080772E-02 
357	 6.89453706145287E-02 
358	 6.52375742793083E-02 
359	 0.060259111225605 
360	 5.75756281614304E-02 
361	 0.059847317636013 
362	 5.74231259524822E-02 
363	 5.57294264435768E-02 
364	 5.59051558375359E-02 
365	 5.18682040274143E-02 
366	 5.17972148954868E-02 
367	 5.16173131763935E-02 
368	 4.78346385061741E-02 
369	 4.79448176920414E-02 
370	 4.83423173427582E-02 
371	 4.70876693725586E-02 
372	 4.38205860555172E-02 
373	 4.19993251562119E-02 
374	 4.26925458014011E-02 
375	 4.45541553199291E-02 
376	 4.35288399457932E-02 
377	 0.043112363666296 
378	 4.22094650566578E-02 
379	 3.98227795958519E-02 
380	 3.88774946331978E-02 
381	 3.92590798437595E-02 
382	 3.92882078886032E-02 
383	 3.71748469769955E-02 
384	 3.87312211096287E-02 
385	 3.98513898253441E-02 
386	 3.80342453718185E-02 
387	 0.034519512206316 
388	 3.39411869645119E-02 
389	 3.49072627723217E-02 
390	 3.48598994314671E-02 
391	 0.033676128834486 
392	 3.27221751213074E-02 
393	 3.21465656161308E-02 
394	 3.12797017395496E-02 
395	 2.99985874444246E-02 
396	 2.92268972843885E-02 
397	 2.92949266731739E-02 
398	 2.94939819723368E-02 
399	 2.89074350148439E-02 
400	 2.75652725249529E-02 
401	 2.60538682341576E-02 
402	 2.55897305905819E-02 
403	 2.61934902518988E-02 
404	 2.68086530268192E-02 
405	 2.58932672441006E-02 
406	 2.52942312508821E-02 
407	 2.50893123447895E-02 
408	 2.50483732670546E-02 
409	 2.48988922685385E-02 
410	 2.48740594834089E-02 
411	 2.47860457748175E-02 
412	 2.44172345846891E-02 
413	 2.40783058106899E-02 
414	 2.35119834542274E-02 
415	 2.29565966874361E-02 
416	 0.023050244897604 
417	 2.32257563620806E-02 
418	 2.29946412146091E-02 
419	 2.23096907138824E-02 
420	 2.20066551119089E-02 
421	 2.17651426792145E-02 
422	 0.021649407222867 
423	 0.021808048710227 
424	 2.20931824296713E-02 
425	 2.17289663851261E-02 
426	 2.10011769086123E-02 
427	 2.13653426617384E-02 
428	 0.021567277610302 
429	 2.13744137436152E-02 
430	 2.09906827658415E-02 
431	 2.12203785777092E-02 
432	 2.11799666285515E-02 
433	 2.09255293011665E-02 
434	 0.020968422293663 
435	 2.08113323897123E-02 
436	 2.07036025822163E-02 
437	 2.07691416144371E-02 
438	 2.08342857658863E-02 
439	 2.07367930561304E-02 
440	 0.02058912999928 
441	 2.05911565572023E-02 
442	 2.09664423018694E-02 
443	 2.10574492812157E-02 
444	 2.08274126052856E-02 
445	 2.07337643951178E-02 
446	 2.06300131976604E-02 
447	 2.06917319446802E-02 
448	 0.020933099091053 
449	 2.09204815328121E-02 
450	 2.10314523428679E-02 
451	 2.11146213114262E-02 
452	 2.09110360592604E-02 
453	 2.07289531826973E-02 
454	 2.07938086241484E-02 
455	 2.09929794073105E-02 
456	 2.08743754774332E-02 
457	 2.09606997668743E-02 
458	 2.11354326456785E-02 
459	 2.11951807141304E-02 
460	 2.11034100502729E-02 
461	 2.09847129881382E-02 
462	 2.10124924778938E-02 
463	 2.12980657815933E-02 
464	 2.12478172034025E-02 
465	 2.11076121777296E-02 
466	 2.11131237447262E-02 
467	 2.13470701128244E-02 
468	 2.13714987039566E-02 
469	 2.13025324046612E-02 
470	 2.13650427758694E-02 
471	 0.021495146676898 
472	 2.15777438133955E-02 
473	 2.15500704944134E-02 
474	 2.14141216129065E-02 
475	 2.14326567947865E-02 
476	 2.14147381484509E-02 
477	 2.12856587022543E-02 
478	 2.14105397462845E-02 
479	 2.14306209236383E-02 
480	 2.13568806648254E-02 
481	 2.13355217128992E-02 
482	 2.14013569056988E-02 
483	 2.13471669703722E-02 
484	 2.12288871407509E-02 
485	 2.14064102619886E-02 
486	 2.14371550828218E-02 
487	 2.14554946869612E-02 
488	 2.15911585837603E-02 
489	 2.15432960540056E-02 
490	 2.14515998959541E-02 
491	 2.14422252029181E-02 
492	 2.15933546423912E-02 
493	 2.16408185660839E-02 
494	 2.16163787990808E-02 
495	 2.16117575764656E-02 
496	 2.17648316174746E-02 
497	 2.17708386480808E-02 
498	 0.021710317581892 
499	 2.17398349195719E-02 
500	 2.17676665633917E-02 
501	 2.17638555914164E-02 
502	 2.17729099094868E-02 
503	 2.18884311616421E-02 
504	 2.18795593827963E-02 
505	 2.19263061881065E-02 
506	 2.21010129898787E-02 
507	 2.20369976013899E-02 
508	 2.19500921666622E-02 
509	 2.19405647367239E-02 
510	 2.20381449908018E-02 
511	 2.21572015434504E-02 
512	 2.22357213497162E-02 
513	 2.22463849931955E-02 
514	 2.21982635557652E-02 
515	 2.22485940903425E-02 
516	 2.23156418651342E-02 
517	 2.23064906895161E-02 
518	 2.23169326782227E-02 
519	 0.022387582808733 
520	 2.24830415099859E-02 
521	 2.25248299539089E-02 
522	 0.022592281922698 
523	 2.26448010653257E-02 
524	 2.26789284497499E-02 
525	 2.27965600788593E-02 
526	 2.29596067219973E-02 
527	 2.30863392353058E-02 
528	 2.31193155050278E-02 
529	 2.32312213629484E-02 
530	 2.33453903347254E-02 
531	 0.023428188636899 
532	 2.35090926289558E-02 
533	 2.36775223165751E-02 
534	 2.38694343715906E-02 
535	 2.40219905972481E-02 
536	 2.41802874952555E-02 
537	 2.43377014994621E-02 
538	 2.44948547333479E-02 
539	 2.46553122997284E-02 
540	 2.48089097440243E-02 
541	 2.49847117811441E-02 
542	 2.51837726682425E-02 
543	 2.53559276461601E-02 
