Wavelength	Y7.023
350	 5.30862025916576E-02 
351	 5.17051741480827E-02 
352	 0.049084197729826 
353	 0.047085452824831 
354	 4.71213348209858E-02 
355	 0.049270786345005 
356	 5.05809783935547E-02 
357	 4.86398003995419E-02 
358	 4.34970743954182E-02 
359	 4.28433008491993E-02 
360	 4.53856140375137E-02 
361	 4.52846810221672E-02 
362	 4.16056551039219E-02 
363	 3.98509353399277E-02 
364	 4.14483845233917E-02 
365	 4.18673902750015E-02 
366	 4.23463918268681E-02 
367	 4.26451005041599E-02 
368	 4.24262285232544E-02 
369	 4.16804663836956E-02 
370	 4.23656515777111E-02 
371	 4.34101745486259E-02 
372	 4.23655547201633E-02 
373	 4.06905226409435E-02 
374	 4.09341007471085E-02 
375	 4.28164787590504E-02 
376	 4.20804396271706E-02 
377	 4.14753183722496E-02 
378	 4.12602201104164E-02 
379	 4.11512404680252E-02 
380	 4.12835143506527E-02 
381	 4.10724319517612E-02 
382	 4.01858650147915E-02 
383	 0.038779154419899 
384	 3.96522358059883E-02 
385	 4.11119982600212E-02 
386	 4.15387712419033E-02 
387	 0.040181141346693 
388	 3.98011393845081E-02 
389	 3.97768579423428E-02 
390	 3.90381924808025E-02 
391	 3.84532511234283E-02 
392	 3.89006286859512E-02 
393	 0.039924044162035 
394	 4.02443781495094E-02 
395	 3.97915691137314E-02 
396	 3.93851436674595E-02 
397	 3.94193641841412E-02 
398	 3.94041500985622E-02 
399	 3.96676920354366E-02 
400	 3.95225062966347E-02 
401	 3.84416729211807E-02 
402	 3.73638421297073E-02 
403	 3.84814329445362E-02 
404	 4.03311513364315E-02 
405	 3.91558781266212E-02 
406	 3.80448810756207E-02 
407	 3.81056554615498E-02 
408	 3.91275472939014E-02 
409	 3.91576215624809E-02 
410	 3.81806939840317E-02 
411	 3.76412384212017E-02 
412	 0.038733433932066 
413	 3.88366878032684E-02 
414	 3.85559871792793E-02 
415	 3.83827462792397E-02 
416	 3.85040417313576E-02 
417	 3.82084287703037E-02 
418	 3.82170304656029E-02 
419	 3.87697666883469E-02 
420	 3.84038686752319E-02 
421	 3.80607843399048E-02 
422	 3.79847139120102E-02 
423	 3.81342060863972E-02 
424	 3.86857688426971E-02 
425	 3.88115011155605E-02 
426	 3.85029390454292E-02 
427	 3.87343689799309E-02 
428	 3.83235700428486E-02 
429	 3.80669869482517E-02 
430	 3.85655425488949E-02 
431	 3.85025180876255E-02 
432	 3.86185497045517E-02 
433	 3.87602522969246E-02 
434	 3.84139902889729E-02 
435	 3.86998765170574E-02 
436	 3.88589762151241E-02 
437	 0.038612499833107 
438	 3.87380756437778E-02 
439	 3.90936508774757E-02 
440	 3.92608903348446E-02 
441	 3.89579795300961E-02 
442	 3.87992784380913E-02 
443	 3.89798991382122E-02 
444	 3.93096767365932E-02 
445	 3.93348075449467E-02 
446	 3.93256060779095E-02 
447	 3.93190383911133E-02 
448	 3.93458232283592E-02 
449	 0.039520762860775 
450	 3.96153032779694E-02 
451	 3.96571643650532E-02 
452	 3.97570319473743E-02 
453	 3.98382768034935E-02 
454	 4.00494113564491E-02 
455	 4.02783527970314E-02 
456	 4.01298925280571E-02 
457	 4.01461981236935E-02 
458	 4.02908697724342E-02 
459	 4.04383093118668E-02 
460	 0.040631789714098 
461	 4.07217778265476E-02 
462	 4.07513119280338E-02 
463	 4.08518686890602E-02 
464	 4.08657863736153E-02 
465	 4.09564636647701E-02 
466	 4.11474518477917E-02 
467	 0.041201688349247 
468	 4.11093421280384E-02 
469	 4.11211587488651E-02 
470	 4.14511226117611E-02 
471	 4.18845154345036E-02 
472	 4.19169738888741E-02 
473	 4.16977182030678E-02 
474	 0.041861318051815 
475	 4.19943183660507E-02 
476	 0.042094774544239 
477	 4.22051511704922E-02 
478	 4.23273928463459E-02 
479	 4.24085445702076E-02 
480	 4.25091534852982E-02 
481	 4.26916554570198E-02 
482	 4.27303314208984E-02 
483	 4.27764765918255E-02 
484	 4.29368726909161E-02 
485	 0.043231125921011 
486	 4.34703938663006E-02 
487	 4.35855761170387E-02 
488	 4.35921177268028E-02 
489	 4.36303094029427E-02 
490	 4.37567308545113E-02 
491	 4.39413860440254E-02 
492	 4.41067107021809E-02 
493	 0.044294573366642 
494	 4.44443449378014E-02 
495	 4.45539653301239E-02 
496	 4.47295866906643E-02 
497	 4.50130105018616E-02 
498	 4.52479459345341E-02 
499	 4.53033559024334E-02 
500	 4.54579144716263E-02 
501	 4.56481240689754E-02 
502	 4.58064265549183E-02 
503	 0.045886542648077 
504	 4.60886470973492E-02 
505	 4.63309362530708E-02 
506	 4.65246513485909E-02 
507	 4.66881357133389E-02 
508	 0.046881839632988 
509	 4.71126288175583E-02 
510	 4.73485961556435E-02 
511	 4.74859103560448E-02 
512	 4.76459190249443E-02 
513	 0.04790448397398 
514	 4.82597537338734E-02 
515	 4.83481846749783E-02 
516	 4.84083406627178E-02 
517	 4.86910417675972E-02 
518	 4.89063374698162E-02 
519	 4.90601062774658E-02 
520	 4.92383241653442E-02 
521	 4.95554953813553E-02 
522	 4.97985482215881E-02 
523	 4.99675050377846E-02 
524	 5.01175001263618E-02 
525	 5.03494292497635E-02 
526	 5.05704432725906E-02 
527	 5.07739260792732E-02 
528	 5.09841479361057E-02 
529	 5.12167848646641E-02 
530	 5.14452122151852E-02 
531	 5.16654923558235E-02 
532	 5.18993958830833E-02 
533	 5.21185211837292E-02 
534	 5.23348674178123E-02 
535	 5.25536760687828E-02 
536	 5.27268275618553E-02 
537	 0.052954837679863 
538	 5.31959645450115E-02 
539	 5.33498898148537E-02 
540	 0.053560845553875 
541	 5.38130439817905E-02 
542	 0.054058562964201 
543	 5.42263202369213E-02 
544	 5.44098131358624E-02 
545	 5.46099096536636E-02 
546	 5.48087060451508E-02 
547	 5.50496503710747E-02 
548	 5.52585311233997E-02 
549	 5.54211363196373E-02 
550	 0.055581483989954 
551	 5.57628497481346E-02 
552	 5.59716261923313E-02 
553	 5.61974570155144E-02 
554	 5.64065091311932E-02 
555	 5.65607734024525E-02 
556	 5.67326433956623E-02 
557	 5.70109859108925E-02 
558	 5.71656227111816E-02 
559	 5.73401339352131E-02 
560	 5.75745068490505E-02 
561	 5.77190741896629E-02 
562	 0.057838536798954 
563	 5.79731315374374E-02 
564	 5.81523738801479E-02 
565	 5.83984777331352E-02 
566	 5.85742369294167E-02 
567	 5.86723536252975E-02 
568	 0.058787539601326 
569	 5.89584223926067E-02 
570	 5.91126009821892E-02 
571	 5.92210330069065E-02 
572	 5.93876205384731E-02 
573	 5.95673955976963E-02 
574	 5.97144700586796E-02 
575	 5.98091073334217E-02 
576	 6.00058436393738E-02 
577	 6.01327866315842E-02 
578	 6.01719319820404E-02 
579	 0.060302197933197 
580	 6.04288689792156E-02 
581	 6.05388395488262E-02 
582	 6.06468953192234E-02 
583	 6.08031526207924E-02 
584	 6.09300695359707E-02 
585	 6.10462948679924E-02 
586	 6.12157210707664E-02 
587	 6.13514110445976E-02 
588	 6.14789761602879E-02 
589	 6.16096146404743E-02 
590	 6.17099441587925E-02 
591	 6.17741197347641E-02 
592	 6.18405379354954E-02 
593	 0.061947263777256 
594	 6.20689690113068E-02 
595	 6.21585436165333E-02 
596	 6.22147209942341E-02 
597	 6.22764006257057E-02 
598	 6.23214691877365E-02 
599	 6.24148994684219E-02 
600	 0.062570184469223 
601	 6.26433789730072E-02 
602	 6.27114698290825E-02 
603	 6.27868697047234E-02 
604	 6.28603771328926E-02 
605	 6.29646182060242E-02 
606	 6.30506724119186E-02 
607	 6.31150677800179E-02 
