Wavelength	Y7.017
350	 5.08328825235367E-02 
351	 4.94355000555515E-02 
352	 4.73729223012924E-02 
353	 4.58886101841927E-02 
354	 4.75173369050026E-02 
355	 4.94901537895203E-02 
356	 4.93320301175117E-02 
357	 4.61975187063217E-02 
358	 4.26072590053082E-02 
359	 4.24926020205021E-02 
360	 4.38670106232166E-02 
361	 4.24856804311275E-02 
362	 4.30225916206837E-02 
363	 4.32346984744072E-02 
364	 4.16496433317661E-02 
365	 3.85334901511669E-02 
366	 4.00051213800907E-02 
367	 0.042274609208107 
368	 4.15113680064678E-02 
369	 4.19265739619732E-02 
370	 4.15682680904865E-02 
371	 4.01351600885391E-02 
372	 3.85070331394672E-02 
373	 3.85569930076599E-02 
374	 4.01960723102093E-02 
375	 4.20608818531036E-02 
376	 4.14341948926449E-02 
377	 4.10804823040962E-02 
378	 4.12069074809551E-02 
379	 4.12698499858379E-02 
380	 4.04434092342854E-02 
381	 4.08058017492294E-02 
382	 4.14499193429947E-02 
383	 4.01425883173943E-02 
384	 4.02064062654972E-02 
385	 4.13702763617039E-02 
386	 4.20536994934082E-02 
387	 3.92703637480736E-02 
388	 3.98529395461082E-02 
389	 4.07195910811424E-02 
390	 3.85829173028469E-02 
391	 3.98111678659916E-02 
392	 4.07827235758305E-02 
393	 4.08349446952343E-02 
394	 4.12694402039051E-02 
395	 4.08672094345093E-02 
396	 4.07391786575317E-02 
397	 4.11471240222454E-02 
398	 4.04510796070099E-02 
399	 4.07431833446026E-02 
400	 4.08231690526009E-02 
401	 3.96015234291554E-02 
402	 4.04965132474899E-02 
403	 4.13091033697128E-02 
404	 4.12364937365055E-02 
405	 4.07828241586685E-02 
406	 4.12120446562767E-02 
407	 4.19563762843609E-02 
408	 4.23862673342228E-02 
409	 4.23179864883423E-02 
410	 4.18012849986553E-02 
411	 4.16104048490524E-02 
412	 4.23196293413639E-02 
413	 4.23998609185219E-02 
414	 4.23313938081265E-02 
415	 4.24501448869705E-02 
416	 4.28276062011719E-02 
417	 4.27557975053787E-02 
418	 4.29463610053062E-02 
419	 4.36356402933598E-02 
420	 4.33731265366077E-02 
421	 4.29739430546761E-02 
422	 4.31038774549961E-02 
423	 4.40382026135921E-02 
424	 4.40797954797745E-02 
425	 4.40532229840755E-02 
426	 4.43782322108746E-02 
427	 4.47806641459465E-02 
428	 4.47189845144749E-02 
429	 4.47114855051041E-02 
430	 0.045132901519537 
431	 4.51490134000778E-02 
432	 0.04538818821311 
433	 4.57274504005909E-02 
434	 4.57072891294956E-02 
435	 4.59489114582539E-02 
436	 4.62520569562912E-02 
437	 4.64460775256157E-02 
438	 0.046536710113287 
439	 0.046857975423336 
440	 4.72566373646259E-02 
441	 4.75024208426476E-02 
442	 4.76912371814251E-02 
443	 4.79983389377594E-02 
444	 4.84100244939327E-02 
445	 4.87553551793098E-02 
446	 4.88949716091156E-02 
447	 4.90742661058903E-02 
448	 0.049461092799902 
449	 4.99536506831646E-02 
450	 5.02243973314762E-02 
451	 5.03830425441265E-02 
452	 0.050664059817791 
453	 5.08248992264271E-02 
454	 5.11279664933681E-02 
455	 5.15477620065212E-02 
456	 5.17209731042385E-02 
457	 5.21540753543377E-02 
458	 5.26145324110985E-02 
459	 5.28538189828396E-02 
460	 5.30534163117409E-02 
461	 5.34091480076313E-02 
462	 5.37948496639729E-02 
463	 5.39597384631634E-02 
464	 0.054323673248291 
465	 5.46945035457611E-02 
466	 5.49395754933357E-02 
467	 5.51186464726925E-02 
468	 5.53770884871483E-02 
469	 5.56593276560307E-02 
470	 5.59159964323044E-02 
471	 5.64409233629704E-02 
472	 5.66993206739426E-02 
473	 5.67769519984722E-02 
474	 5.72182424366474E-02 
475	 5.73573485016823E-02 
476	 5.75336217880249E-02 
477	 5.79387657344341E-02 
478	 5.80728314816952E-02 
479	 5.82403317093849E-02 
480	 5.84623254835606E-02 
