Wavelength	Y7.007
350	 6.27884417772293E-02 
351	 5.92316128313541E-02 
352	 5.45405969023705E-02 
353	 5.35331219434738E-02 
354	 5.64426816999912E-02 
355	 5.65587878227234E-02 
356	 5.49339614808559E-02 
357	 5.34922890365124E-02 
358	 5.04342578351498E-02 
359	 4.93501462042332E-02 
360	 0.051147673279047 
361	 5.44501729309559E-02 
362	 5.36222048103809E-02 
363	 5.03522120416164E-02 
364	 0.047252856194973 
365	 0.046959675848484 
366	 4.79565598070621E-02 
367	 4.85350638628006E-02 
368	 0.047994788736105 
369	 4.91389334201813E-02 
370	 4.81284894049168E-02 
371	 4.64221648871899E-02 
372	 4.78213615715504E-02 
373	 4.83887307345867E-02 
374	 4.87165190279484E-02 
375	 4.88619357347488E-02 
376	 4.74138148128986E-02 
377	 4.73534874618053E-02 
378	 0.047945499420166 
379	 4.78306822478771E-02 
380	 4.70427684485912E-02 
381	 4.68085594475269E-02 
382	 4.67250049114227E-02 
383	 4.57342937588692E-02 
384	 4.68029268085957E-02 
385	 4.69837188720703E-02 
386	 4.50478084385395E-02 
387	 4.30971793830395E-02 
388	 4.47298251092434E-02 
389	 4.64249216020107E-02 
390	 4.48704697191715E-02 
391	 4.51575592160225E-02 
392	 4.46753576397896E-02 
393	 4.37152609229088E-02 
394	 4.43345941603184E-02 
395	 4.52070236206055E-02 
396	 4.54309023916721E-02 
397	 4.48886454105377E-02 
398	 4.45319563150406E-02 
399	 4.49546091258526E-02 
400	 4.53174151480198E-02 
401	 0.044671755284071 
402	 4.32561002671719E-02 
403	 4.37285788357258E-02 
404	 4.49693351984024E-02 
405	 4.34991084039211E-02 
406	 4.42147850990295E-02 
407	 4.47092205286026E-02 
408	 4.35948111116886E-02 
409	 4.33981381356716E-02 
410	 4.35141548514366E-02 
411	 4.34929057955742E-02 
412	 0.043164636939764 
413	 4.38210815191269E-02 
414	 4.38412800431252E-02 
415	 4.32251170277596E-02 
416	 4.34482358396053E-02 
417	 4.31311689317226E-02 
418	 4.29456830024719E-02 
419	 4.32573296129704E-02 
420	 4.28565666079521E-02 
421	 0.042774073779583 
422	 4.30404059588909E-02 
423	 4.32764999568462E-02 
424	 4.34096567332745E-02 
425	 4.33020927011967E-02 
426	 4.30781282484531E-02 
427	 0.043142382055521 
